Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Southwark A2 Old Kent Road,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
07-01-2014,24:00,1,R ugm-3 (TEOM FDMS),244.0,P deg,7.0,P ms-1,9.6,P degC,3,R ugm-3,5,R ugm-3,9,R ugm-3
08-01-2014,01:00,9,R ugm-3 (TEOM FDMS),246.2,P deg,5.1,P ms-1,8.1,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3
08-01-2014,02:00,17,R ugm-3 (TEOM FDMS),244.6,P deg,5.4,P ms-1,8.2,P degC,3,R ugm-3,4,R ugm-3,9,R ugm-3
08-01-2014,03:00,10,R ugm-3 (TEOM FDMS),244.9,P deg,5.5,P ms-1,8.0,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3
08-01-2014,04:00,11,R ugm-3 (TEOM FDMS),242.7,P deg,5.5,P ms-1,7.9,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3
08-01-2014,05:00,16,R ugm-3 (TEOM FDMS),247.3,P deg,5.4,P ms-1,8.0,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3
08-01-2014,06:00,8,R ugm-3 (TEOM FDMS),247.3,P deg,5.2,P ms-1,7.9,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
08-01-2014,07:00,14,R ugm-3 (TEOM FDMS),243.7,P deg,5.2,P ms-1,7.9,P degC,6,R ugm-3,11,R ugm-3,20,R ugm-3
08-01-2014,08:00,17,R ugm-3 (TEOM FDMS),242.6,P deg,5.3,P ms-1,8.0,P degC,10,R ugm-3,19,R ugm-3,34,R ugm-3
08-01-2014,09:00,24,R ugm-3 (TEOM FDMS),242.7,P deg,5.1,P ms-1,8.4,P degC,16,R ugm-3,26,R ugm-3,51,R ugm-3
08-01-2014,10:00,19,R ugm-3 (TEOM FDMS),241.7,P deg,4.6,P ms-1,9.5,P degC,14,R ugm-3,19,R ugm-3,40,R ugm-3
08-01-2014,11:00,14,R ugm-3 (TEOM FDMS),237.2,P deg,3.8,P ms-1,10.4,P degC,12,R ugm-3,15,R ugm-3,32,R ugm-3
08-01-2014,12:00,18,R ugm-3 (TEOM FDMS),242.3,P deg,4.6,P ms-1,11.1,P degC,12,R ugm-3,13,R ugm-3,32,R ugm-3
08-01-2014,13:00,15,R ugm-3 (TEOM FDMS),234.9,P deg,4.5,P ms-1,11.3,P degC,10,R ugm-3,14,R ugm-3,30,R ugm-3
08-01-2014,14:00,18,R ugm-3 (TEOM FDMS),220.0,P deg,4.1,P ms-1,10.3,P degC,13,R ugm-3,23,R ugm-3,43,R ugm-3
08-01-2014,15:00,17,R ugm-3 (TEOM FDMS),213.4,P deg,4.0,P ms-1,9.6,P degC,13,R ugm-3,24,R ugm-3,44,R ugm-3
08-01-2014,16:00,15,R ugm-3 (TEOM FDMS),201.1,P deg,3.7,P ms-1,9.1,P degC,16,R ugm-3,27,R ugm-3,52,R ugm-3
08-01-2014,17:00,20,R ugm-3 (TEOM FDMS),188.4,P deg,3.9,P ms-1,8.7,P degC,17,R ugm-3,30,R ugm-3,55,R ugm-3
08-01-2014,18:00,24,R ugm-3 (TEOM FDMS),186.6,P deg,4.2,P ms-1,8.6,P degC,20,R ugm-3,32,R ugm-3,63,R ugm-3
08-01-2014,19:00,18,R ugm-3 (TEOM FDMS),195.4,P deg,4.8,P ms-1,9.3,P degC,13,R ugm-3,24,R ugm-3,45,R ugm-3
08-01-2014,20:00,17,R ugm-3 (TEOM FDMS),198.2,P deg,5.3,P ms-1,9.9,P degC,8,R ugm-3,16,R ugm-3,28,R ugm-3
08-01-2014,21:00,12,R ugm-3 (TEOM FDMS),201.4,P deg,5.5,P ms-1,10.2,P degC,6,R ugm-3,11,R ugm-3,20,R ugm-3
08-01-2014,22:00,12,R ugm-3 (TEOM FDMS),205.4,P deg,5.7,P ms-1,10.7,P degC,5,R ugm-3,11,R ugm-3,19,R ugm-3
08-01-2014,23:00,18,R ugm-3 (TEOM FDMS),207.3,P deg,5.7,P ms-1,11.0,P degC,5,R ugm-3,10,R ugm-3,18,R ugm-3
08-01-2014,24:00,10,R ugm-3 (TEOM FDMS),210.4,P deg,5.7,P ms-1,11.0,P degC,3,R ugm-3,6,R ugm-3,11,R ugm-3
09-01-2014,01:00,13,R ugm-3 (TEOM FDMS),221.9,P deg,6.6,P ms-1,11.7,P degC,2,R ugm-3,4,R ugm-3,8,R ugm-3
09-01-2014,02:00,8,R ugm-3 (TEOM FDMS),225.4,P deg,7.0,P ms-1,12.0,P degC,3,R ugm-3,6,R ugm-3,11,R ugm-3
09-01-2014,03:00,11,R ugm-3 (TEOM FDMS),227.5,P deg,7.7,P ms-1,12.1,P degC,2,R ugm-3,4,R ugm-3,7,R ugm-3
09-01-2014,04:00,10,R ugm-3 (TEOM FDMS),233.0,P deg,7.9,P ms-1,11.8,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3
09-01-2014,05:00,8,R ugm-3 (TEOM FDMS),235.2,P deg,8.1,P ms-1,11.3,P degC,2,R ugm-3,1,R ugm-3,4,R ugm-3
09-01-2014,06:00,13,R ugm-3 (TEOM FDMS),236.4,P deg,8.4,P ms-1,10.8,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3
09-01-2014,07:00,11,R ugm-3 (TEOM FDMS),240.5,P deg,8.3,P ms-1,10.4,P degC,3,R ugm-3,6,R ugm-3,11,R ugm-3
09-01-2014,08:00,4,R ugm-3 (TEOM FDMS),250.5,P deg,7.6,P ms-1,10.3,P degC,5,R ugm-3,11,R ugm-3,20,R ugm-3
09-01-2014,09:00,2,R ugm-3 (TEOM FDMS),259.9,P deg,7.1,P ms-1,9.9,P degC,9,R ugm-3,17,R ugm-3,30,R ugm-3
09-01-2014,10:00,-0,R ugm-3 (TEOM FDMS),267.3,P deg,7.1,P ms-1,9.4,P degC,9,R ugm-3,14,R ugm-3,27,R ugm-3
09-01-2014,11:00,9,R ugm-3 (TEOM FDMS),284.7,P deg,6.6,P ms-1,8.5,P degC,41,R ugm-3,47,R ugm-3,110,R ugm-3
09-01-2014,12:00,9,R ugm-3 (TEOM FDMS),302.6,P deg,7.2,P ms-1,8.1,P degC,57,R ugm-3,48,R ugm-3,135,R ugm-3
09-01-2014,13:00,12,R ugm-3 (TEOM FDMS),294.3,P deg,6.6,P ms-1,8.3,P degC,32,R ugm-3,41,R ugm-3,90,R ugm-3
09-01-2014,14:00,10,R ugm-3 (TEOM FDMS),284.3,P deg,6.1,P ms-1,8.4,P degC,19,R ugm-3,28,R ugm-3,57,R ugm-3
09-01-2014,15:00,8,R ugm-3 (TEOM FDMS),279.2,P deg,5.7,P ms-1,7.8,P degC,15,R ugm-3,22,R ugm-3,45,R ugm-3
09-01-2014,16:00,6,R ugm-3 (TEOM FDMS),275.1,P deg,5.4,P ms-1,6.9,P degC,14,R ugm-3,28,R ugm-3,49,R ugm-3
09-01-2014,17:00,12,R ugm-3 (TEOM FDMS),271.2,P deg,5.4,P ms-1,6.4,P degC,14,R ugm-3,32,R ugm-3,54,R ugm-3
09-01-2014,18:00,15,R ugm-3 (TEOM FDMS),271.5,P deg,5.3,P ms-1,5.9,P degC,13,R ugm-3,30,R ugm-3,50,R ugm-3
09-01-2014,19:00,19,R ugm-3 (TEOM FDMS),270.4,P deg,4.8,P ms-1,5.4,P degC,16,R ugm-3,36,R ugm-3,60,R ugm-3
09-01-2014,20:00,21,R ugm-3 (TEOM FDMS),265.7,P deg,4.4,P ms-1,5.0,P degC,25,R ugm-3,44,R ugm-3,82,R ugm-3
09-01-2014,21:00,18,R ugm-3 (TEOM FDMS),261.2,P deg,3.9,P ms-1,4.6,P degC,15,R ugm-3,42,R ugm-3,65,R ugm-3
09-01-2014,22:00,17,R ugm-3 (TEOM FDMS),252.8,P deg,3.4,P ms-1,4.1,P degC,11,R ugm-3,33,R ugm-3,50,R ugm-3
09-01-2014,23:00,14,R ugm-3 (TEOM FDMS),243.4,P deg,3.1,P ms-1,3.6,P degC,9,R ugm-3,29,R ugm-3,43,R ugm-3
09-01-2014,24:00,10,R ugm-3 (TEOM FDMS),223.6,P deg,2.8,P ms-1,2.9,P degC,9,R ugm-3,26,R ugm-3,40,R ugm-3
10-01-2014,01:00,11,R ugm-3 (TEOM FDMS),244.6,P deg,3.8,P ms-1,3.5,P degC,10,R ugm-3,28,R ugm-3,43,R ugm-3
10-01-2014,02:00,12,R ugm-3 (TEOM FDMS),244.1,P deg,3.7,P ms-1,3.3,P degC,11,R ugm-3,23,R ugm-3,40,R ugm-3
10-01-2014,03:00,7,R ugm-3 (TEOM FDMS),243.0,P deg,3.8,P ms-1,3.3,P degC,10,R ugm-3,22,R ugm-3,37,R ugm-3
10-01-2014,04:00,7,R ugm-3 (TEOM FDMS),245.0,P deg,3.7,P ms-1,3.3,P degC,6,R ugm-3,17,R ugm-3,27,R ugm-3
10-01-2014,05:00,5,R ugm-3 (TEOM FDMS),237.5,P deg,3.6,P ms-1,3.2,P degC,10,R ugm-3,19,R ugm-3,35,R ugm-3
10-01-2014,06:00,7,R ugm-3 (TEOM FDMS),236.2,P deg,3.5,P ms-1,3.1,P degC,11,R ugm-3,26,R ugm-3,44,R ugm-3
10-01-2014,07:00,12,R ugm-3 (TEOM FDMS),236.7,P deg,3.4,P ms-1,3.1,P degC,41,R ugm-3,55,R ugm-3,119,R ugm-3
10-01-2014,08:00,13,R ugm-3 (TEOM FDMS),233.4,P deg,3.2,P ms-1,2.9,P degC,110,R ugm-3,69,R ugm-3,237,R ugm-3
10-01-2014,09:00,14,R ugm-3 (TEOM FDMS),221.9,P deg,2.9,P ms-1,3.2,P degC,144,R ugm-3,76,R ugm-3,297,R ugm-3
10-01-2014,10:00,20,R ugm-3 (TEOM FDMS),225.8,P deg,2.8,P ms-1,5.2,P degC,76,R ugm-3,53,R ugm-3,170,R ugm-3
10-01-2014,11:00,15,R ugm-3 (TEOM FDMS),231.7,P deg,2.3,P ms-1,6.9,P degC,33,R ugm-3,38,R ugm-3,88,R ugm-3
10-01-2014,12:00,20,R ugm-3 (TEOM FDMS),235.0,P deg,2.9,P ms-1,8.0,P degC,21,R ugm-3,31,R ugm-3,63,R ugm-3
10-01-2014,13:00,13,R ugm-3 (TEOM FDMS),214.6,P deg,2.9,P ms-1,8.1,P degC,16,R ugm-3,28,R ugm-3,52,R ugm-3
10-01-2014,14:00,19,R ugm-3 (TEOM FDMS),225.2,P deg,4.1,P ms-1,8.3,P degC,11,R ugm-3,19,R ugm-3,36,R ugm-3
10-01-2014,15:00,16,R ugm-3 (TEOM FDMS),225.1,P deg,4.4,P ms-1,8.5,P degC,13,R ugm-3,24,R ugm-3,45,R ugm-3
10-01-2014,16:00,17,R ugm-3 (TEOM FDMS),224.6,P deg,4.4,P ms-1,7.8,P degC,17,R ugm-3,35,R ugm-3,61,R ugm-3
10-01-2014,17:00,22,R ugm-3 (TEOM FDMS),226.5,P deg,4.5,P ms-1,7.8,P degC,15,R ugm-3,36,R ugm-3,60,R ugm-3
10-01-2014,18:00,14,R ugm-3 (TEOM FDMS),226.7,P deg,4.6,P ms-1,8.1,P degC,12,R ugm-3,33,R ugm-3,52,R ugm-3
10-01-2014,19:00,14,R ugm-3 (TEOM FDMS),227.8,P deg,4.5,P ms-1,8.2,P degC,13,R ugm-3,30,R ugm-3,51,R ugm-3
10-01-2014,20:00,9,R ugm-3 (TEOM FDMS),228.8,P deg,4.4,P ms-1,8.3,P degC,10,R ugm-3,29,R ugm-3,44,R ugm-3
10-01-2014,21:00,19,R ugm-3 (TEOM FDMS),229.2,P deg,4.5,P ms-1,8.4,P degC,8,R ugm-3,24,R ugm-3,36,R ugm-3
10-01-2014,22:00,16,R ugm-3 (TEOM FDMS),235.9,P deg,4.6,P ms-1,8.5,P degC,7,R ugm-3,19,R ugm-3,29,R ugm-3
10-01-2014,23:00,21,R ugm-3 (TEOM FDMS),242.6,P deg,4.7,P ms-1,8.6,P degC,5,R ugm-3,14,R ugm-3,23,R ugm-3
10-01-2014,24:00,7,R ugm-3 (TEOM FDMS),239.6,P deg,4.8,P ms-1,8.6,P degC,4,R ugm-3,11,R ugm-3,18,R ugm-3
11-01-2014,01:00,7,R ugm-3 (TEOM FDMS),233.6,P deg,4.5,P ms-1,7.6,P degC,4,R ugm-3,13,R ugm-3,19,R ugm-3
11-01-2014,02:00,16,R ugm-3 (TEOM FDMS),235.5,P deg,4.8,P ms-1,8.0,P degC,3,R ugm-3,8,R ugm-3,12,R ugm-3
11-01-2014,03:00,30,R ugm-3 (TEOM FDMS),237.4,P deg,4.9,P ms-1,8.2,P degC,3,R ugm-3,7,R ugm-3,11,R ugm-3
11-01-2014,04:00,10,R ugm-3 (TEOM FDMS),244.3,P deg,5.1,P ms-1,8.4,P degC,2,R ugm-3,6,R ugm-3,8,R ugm-3
11-01-2014,05:00,15,R ugm-3 (TEOM FDMS),250.0,P deg,5.0,P ms-1,8.7,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
11-01-2014,06:00,16,R ugm-3 (TEOM FDMS),266.1,P deg,5.0,P ms-1,8.8,P degC,5,R ugm-3,9,R ugm-3,17,R ugm-3
11-01-2014,07:00,1,R ugm-3 (TEOM FDMS),287.7,P deg,4.9,P ms-1,8.4,P degC,23,R ugm-3,24,R ugm-3,59,R ugm-3
11-01-2014,08:00,2,R ugm-3 (TEOM FDMS),302.6,P deg,4.6,P ms-1,6.8,P degC,46,R ugm-3,43,R ugm-3,113,R ugm-3
11-01-2014,09:00,11,R ugm-3 (TEOM FDMS),311.5,P deg,4.0,P ms-1,5.8,P degC,53,R ugm-3,42,R ugm-3,123,R ugm-3
11-01-2014,10:00,, ,304.5,P deg,3.4,P ms-1,6.4,P degC,56,R ugm-3,46,R ugm-3,133,R ugm-3
11-01-2014,11:00,12,R ugm-3 (TEOM FDMS),309.4,P deg,3.4,P ms-1,7.3,P degC,66,R ugm-3,50,R ugm-3,152,R ugm-3
11-01-2014,12:00,16,R ugm-3 (TEOM FDMS),318.7,P deg,3.7,P ms-1,8.1,P degC,45,R ugm-3,39,R ugm-3,108,R ugm-3
11-01-2014,13:00,12,R ugm-3 (TEOM FDMS),322.4,P deg,3.6,P ms-1,8.4,P degC,46,R ugm-3,44,R ugm-3,115,R ugm-3
11-01-2014,14:00,11,R ugm-3 (TEOM FDMS),318.8,P deg,3.2,P ms-1,8.1,P degC,34,R ugm-3,35,R ugm-3,87,R ugm-3
11-01-2014,15:00,23,R ugm-3 (TEOM FDMS),316.4,P deg,2.5,P ms-1,7.1,P degC,82,R ugm-3,65,R ugm-3,190,R ugm-3
11-01-2014,16:00,18,R ugm-3 (TEOM FDMS),318.8,P deg,2.7,P ms-1,5.0,P degC,67,R ugm-3,56,R ugm-3,159,R ugm-3
11-01-2014,17:00,12,R ugm-3 (TEOM FDMS),314.2,P deg,0.7,P ms-1,3.5,P degC,75,R ugm-3,55,R ugm-3,170,R ugm-3
11-01-2014,18:00,17,R ugm-3 (TEOM FDMS),213.3,P deg,0.5,P ms-1,2.1,P degC,120,R ugm-3,72,R ugm-3,256,R ugm-3
11-01-2014,19:00,35,R ugm-3 (TEOM FDMS),226.2,P deg,0.8,P ms-1,1.1,P degC,172,R ugm-3,86,R ugm-3,349,R ugm-3
11-01-2014,20:00,29,R ugm-3 (TEOM FDMS),214.2,P deg,0.5,P ms-1,-0.4,P degC,150,R ugm-3,69,R ugm-3,299,R ugm-3
11-01-2014,21:00,54,R ugm-3 (TEOM FDMS),188.9,P deg,1.3,P ms-1,-0.3,P degC,181,R ugm-3,72,R ugm-3,350,R ugm-3
11-01-2014,22:00,74,R ugm-3 (TEOM FDMS),173.0,P deg,1.1,P ms-1,-1.0,P degC,251,R ugm-3,73,R ugm-3,457,R ugm-3
11-01-2014,23:00,80,R ugm-3 (TEOM FDMS),168.6,P deg,1.1,P ms-1,-1.1,P degC,268,R ugm-3,71,R ugm-3,482,R ugm-3
11-01-2014,24:00,80,R ugm-3 (TEOM FDMS),144.2,P deg,1.1,P ms-1,-1.4,P degC,227,R ugm-3,69,R ugm-3,416,R ugm-3
12-01-2014,01:00,59,R ugm-3 (TEOM FDMS),147.0,P deg,2.7,P ms-1,-1.6,P degC,216,R ugm-3,65,R ugm-3,397,R ugm-3
12-01-2014,02:00,46,R ugm-3 (TEOM FDMS),136.0,P deg,2.7,P ms-1,-1.9,P degC,208,R ugm-3,55,R ugm-3,373,R ugm-3
12-01-2014,03:00,45,R ugm-3 (TEOM FDMS),144.2,P deg,3.0,P ms-1,-1.5,P degC,155,R ugm-3,51,R ugm-3,289,R ugm-3
12-01-2014,04:00,38,R ugm-3 (TEOM FDMS),143.9,P deg,3.1,P ms-1,-0.9,P degC,134,R ugm-3,46,R ugm-3,252,R ugm-3
12-01-2014,05:00,39,R ugm-3 (TEOM FDMS),145.3,P deg,3.2,P ms-1,-0.0,P degC,137,R ugm-3,42,R ugm-3,252,R ugm-3
12-01-2014,06:00,31,R ugm-3 (TEOM FDMS),149.5,P deg,2.8,P ms-1,0.6,P degC,150,R ugm-3,50,R ugm-3,281,R ugm-3
12-01-2014,07:00,30,R ugm-3 (TEOM FDMS),148.1,P deg,3.0,P ms-1,1.4,P degC,166,R ugm-3,59,R ugm-3,313,R ugm-3
12-01-2014,08:00,35,R ugm-3 (TEOM FDMS),146.8,P deg,3.1,P ms-1,1.5,P degC,170,R ugm-3,76,R ugm-3,337,R ugm-3
12-01-2014,09:00,28,R ugm-3 (TEOM FDMS),142.8,P deg,3.7,P ms-1,2.5,P degC,198,R ugm-3,72,R ugm-3,375,R ugm-3
12-01-2014,10:00,25,R ugm-3 (TEOM FDMS),148.2,P deg,3.7,P ms-1,4.9,P degC,169,R ugm-3,82,R ugm-3,340,R ugm-3
12-01-2014,11:00,, ,153.0,P deg,3.9,P ms-1,6.8,P degC,20,R ugm-3,29,R ugm-3,59,R ugm-3
12-01-2014,12:00,12,R ugm-3 (TEOM FDMS),161.0,P deg,4.7,P ms-1,7.9,P degC,9,R ugm-3,17,R ugm-3,31,R ugm-3
12-01-2014,13:00,12,R ugm-3 (TEOM FDMS),163.5,P deg,4.9,P ms-1,8.4,P degC,6,R ugm-3,12,R ugm-3,21,R ugm-3
12-01-2014,14:00,14,R ugm-3 (TEOM FDMS),167.6,P deg,4.8,P ms-1,8.1,P degC,12,R ugm-3,22,R ugm-3,40,R ugm-3
12-01-2014,15:00,21,R ugm-3 (TEOM FDMS),168.2,P deg,4.4,P ms-1,7.1,P degC,9,R ugm-3,20,R ugm-3,34,R ugm-3
12-01-2014,16:00,22,R ugm-3 (TEOM FDMS),170.6,P deg,4.7,P ms-1,7.2,P degC,19,R ugm-3,29,R ugm-3,58,R ugm-3
12-01-2014,17:00,31,R ugm-3 (TEOM FDMS),176.3,P deg,4.7,P ms-1,7.6,P degC,22,R ugm-3,34,R ugm-3,68,R ugm-3
12-01-2014,18:00,22,R ugm-3 (TEOM FDMS),187.4,P deg,4.9,P ms-1,8.2,P degC,35,R ugm-3,45,R ugm-3,99,R ugm-3
12-01-2014,19:00,27,R ugm-3 (TEOM FDMS),196.0,P deg,5.4,P ms-1,8.6,P degC,17,R ugm-3,27,R ugm-3,54,R ugm-3
12-01-2014,20:00,39,R ugm-3 (TEOM FDMS),199.3,P deg,5.6,P ms-1,9.0,P degC,9,R ugm-3,18,R ugm-3,32,R ugm-3
12-01-2014,21:00,26,R ugm-3 (TEOM FDMS),199.1,P deg,5.7,P ms-1,9.4,P degC,5,R ugm-3,10,R ugm-3,17,R ugm-3
12-01-2014,22:00,13,R ugm-3 (TEOM FDMS),205.4,P deg,5.6,P ms-1,9.7,P degC,5,R ugm-3,10,R ugm-3,17,R ugm-3
12-01-2014,23:00,15,R ugm-3 (TEOM FDMS),212.1,P deg,5.6,P ms-1,10.2,P degC,5,R ugm-3,11,R ugm-3,19,R ugm-3
12-01-2014,24:00,12,R ugm-3 (TEOM FDMS),230.1,P deg,5.5,P ms-1,10.6,P degC,4,R ugm-3,7,R ugm-3,13,R ugm-3
13-01-2014,01:00,14,R ugm-3 (TEOM FDMS),252.1,P deg,5.6,P ms-1,9.5,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3
13-01-2014,02:00,12,R ugm-3 (TEOM FDMS),263.2,P deg,5.5,P ms-1,9.1,P degC,2,R ugm-3,5,R ugm-3,7,R ugm-3
13-01-2014,03:00,12,R ugm-3 (TEOM FDMS),263.6,P deg,5.0,P ms-1,8.1,P degC,2,R ugm-3,4,R ugm-3,7,R ugm-3
13-01-2014,04:00,6,R ugm-3 (TEOM FDMS),260.4,P deg,4.8,P ms-1,6.9,P degC,1,R ugm-3,3,R ugm-3,6,R ugm-3
13-01-2014,05:00,18,R ugm-3 (TEOM FDMS),248.6,P deg,4.4,P ms-1,6.1,P degC,2,R ugm-3,6,R ugm-3,9,R ugm-3
13-01-2014,06:00,8,R ugm-3 (TEOM FDMS),246.3,P deg,4.4,P ms-1,5.8,P degC,5,R ugm-3,12,R ugm-3,19,R ugm-3
13-01-2014,07:00,10,R ugm-3 (TEOM FDMS),242.6,P deg,4.4,P ms-1,5.8,P degC,19,R ugm-3,34,R ugm-3,63,R ugm-3
13-01-2014,08:00,12,R ugm-3 (TEOM FDMS),237.9,P deg,4.3,P ms-1,5.8,P degC,39,R ugm-3,54,R ugm-3,113,R ugm-3
13-01-2014,09:00,16,R ugm-3 (TEOM FDMS),231.2,P deg,4.2,P ms-1,6.4,P degC,31,R ugm-3,48,R ugm-3,95,R ugm-3
13-01-2014,10:00,14,R ugm-3 (TEOM FDMS),228.9,P deg,4.3,P ms-1,7.9,P degC,25,R ugm-3,43,R ugm-3,82,R ugm-3
13-01-2014,11:00,14,R ugm-3 (TEOM FDMS),222.7,P deg,4.5,P ms-1,9.1,P degC,18,R ugm-3,32,R ugm-3,59,R ugm-3
13-01-2014,12:00,15,R ugm-3 (TEOM FDMS),222.2,P deg,5.4,P ms-1,9.6,P degC,16,R ugm-3,28,R ugm-3,52,R ugm-3
13-01-2014,13:00,15,R ugm-3 (TEOM FDMS),214.5,P deg,4.4,P ms-1,8.9,P degC,10,R ugm-3,19,R ugm-3,34,R ugm-3
13-01-2014,14:00,18,R ugm-3 (TEOM FDMS),208.1,P deg,3.4,P ms-1,8.5,P degC,8,R ugm-3,15,R ugm-3,28,R ugm-3
13-01-2014,15:00,15,R ugm-3 (TEOM FDMS),208.3,P deg,4.7,P ms-1,8.4,P degC,6,R ugm-3,15,R ugm-3,24,R ugm-3
13-01-2014,16:00,15,R ugm-3 (TEOM FDMS),206.4,P deg,5.0,P ms-1,8.1,P degC,6,R ugm-3,17,R ugm-3,27,R ugm-3
13-01-2014,17:00,9,R ugm-3 (TEOM FDMS),203.0,P deg,5.4,P ms-1,7.4,P degC,9,R ugm-3,19,R ugm-3,33,R ugm-3
13-01-2014,18:00,8,R ugm-3 (TEOM FDMS),201.9,P deg,5.4,P ms-1,7.4,P degC,6,R ugm-3,17,R ugm-3,26,R ugm-3
13-01-2014,19:00,6,R ugm-3 (TEOM FDMS),201.3,P deg,5.2,P ms-1,7.4,P degC,33,R ugm-3,49,R ugm-3,99,R ugm-3
13-01-2014,20:00,9,R ugm-3 (TEOM FDMS),199.1,P deg,4.9,P ms-1,7.4,P degC,14,R ugm-3,28,R ugm-3,48,R ugm-3
13-01-2014,21:00,10,R ugm-3 (TEOM FDMS),201.5,P deg,4.9,P ms-1,8.1,P degC,6,R ugm-3,19,R ugm-3,29,R ugm-3
13-01-2014,22:00,8,R ugm-3 (TEOM FDMS),206.2,P deg,4.7,P ms-1,8.2,P degC,18,R ugm-3,32,R ugm-3,61,R ugm-3
13-01-2014,23:00,5,R ugm-3 (TEOM FDMS),208.2,P deg,4.5,P ms-1,8.1,P degC,4,R ugm-3,19,R ugm-3,26,R ugm-3
13-01-2014,24:00,, ,209.6,P deg,4.0,P ms-1,7.8,P degC,4,R ugm-3,16,R ugm-3,22,R ugm-3
14-01-2014,01:00,12,R ugm-3 (TEOM FDMS),203.0,P deg,2.6,P ms-1,4.1,P degC,2,R ugm-3,10,R ugm-3,14,R ugm-3
14-01-2014,02:00,-1,R ugm-3 (TEOM FDMS),221.5,P deg,2.4,P ms-1,3.9,P degC,3,R ugm-3,10,R ugm-3,14,R ugm-3
14-01-2014,03:00,6,R ugm-3 (TEOM FDMS),253.8,P deg,2.8,P ms-1,3.4,P degC,4,R ugm-3,9,R ugm-3,16,R ugm-3
14-01-2014,04:00,7,R ugm-3 (TEOM FDMS),274.2,P deg,3.1,P ms-1,3.1,P degC,3,R ugm-3,9,R ugm-3,13,R ugm-3
14-01-2014,05:00,13,R ugm-3 (TEOM FDMS),281.9,P deg,3.2,P ms-1,1.9,P degC,14,R ugm-3,22,R ugm-3,43,R ugm-3
14-01-2014,06:00,10,R ugm-3 (TEOM FDMS),289.4,P deg,2.9,P ms-1,2.1,P degC,12,R ugm-3,35,R ugm-3,53,R ugm-3
14-01-2014,07:00,10,R ugm-3 (TEOM FDMS),292.1,P deg,3.0,P ms-1,2.0,P degC,38,R ugm-3,50,R ugm-3,108,R ugm-3
14-01-2014,08:00,11,R ugm-3 (TEOM FDMS),289.8,P deg,3.1,P ms-1,1.4,P degC,62,R ugm-3,52,R ugm-3,148,R ugm-3
14-01-2014,09:00,16,R ugm-3 (TEOM FDMS),283.3,P deg,3.1,P ms-1,0.8,P degC,70,R ugm-3,55,R ugm-3,162,R ugm-3
14-01-2014,10:00,18,R ugm-3 (TEOM FDMS),278.3,P deg,2.9,P ms-1,2.0,P degC,77,R ugm-3,53,R ugm-3,170,R ugm-3
14-01-2014,11:00,18,R ugm-3 (TEOM FDMS),284.7,P deg,3.2,P ms-1,3.7,P degC,62,R ugm-3,46,R ugm-3,141,R ugm-3
14-01-2014,12:00,16,R ugm-3 (TEOM FDMS),285.8,P deg,3.4,P ms-1,5.1,P degC,52,R ugm-3,44,R ugm-3,124,R ugm-3
14-01-2014,13:00,18,R ugm-3 (TEOM FDMS),289.2,P deg,3.5,P ms-1,5.9,P degC,35,R ugm-3,41,R ugm-3,94,R ugm-3
14-01-2014,14:00,16,R ugm-3 (TEOM FDMS),283.3,P deg,3.4,P ms-1,6.0,P degC,26,R ugm-3,36,R ugm-3,75,R ugm-3
14-01-2014,15:00,13,R ugm-3 (TEOM FDMS),268.1,P deg,2.9,P ms-1,5.3,P degC,19,R ugm-3,36,R ugm-3,65,R ugm-3
14-01-2014,16:00,16,R ugm-3 (TEOM FDMS),246.1,P deg,2.8,P ms-1,3.7,P degC,20,R ugm-3,41,R ugm-3,72,R ugm-3
14-01-2014,17:00,16,R ugm-3 (TEOM FDMS),221.5,P deg,2.9,P ms-1,3.0,P degC,27,R ugm-3,51,R ugm-3,92,R ugm-3
14-01-2014,18:00,25,R ugm-3 (TEOM FDMS),208.1,P deg,2.9,P ms-1,2.7,P degC,38,R ugm-3,52,R ugm-3,111,R ugm-3
14-01-2014,19:00,23,R ugm-3 (TEOM FDMS),198.7,P deg,2.9,P ms-1,3.1,P degC,27,R ugm-3,51,R ugm-3,92,R ugm-3
14-01-2014,20:00,21,R ugm-3 (TEOM FDMS),203.3,P deg,3.4,P ms-1,4.2,P degC,20,R ugm-3,46,R ugm-3,76,R ugm-3
14-01-2014,21:00,14,R ugm-3 (TEOM FDMS),205.3,P deg,3.9,P ms-1,5.2,P degC,10,R ugm-3,38,R ugm-3,53,R ugm-3
