Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Bexley,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Sulphur dioxide",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
07-01-2014,06:00,228.7,P deg,11.7,P ms-1,10.2,P degC,3,R ugm-3,7,R ugm-3,12,R ugm-3,, ,, ,, ,, 
07-01-2014,07:00,229.0,P deg,11.7,P ms-1,10.2,P degC,4,R ugm-3,13,R ugm-3,19,R ugm-3,, ,, ,, ,, 
07-01-2014,08:00,229.4,P deg,11.3,P ms-1,10.2,P degC,4,R ugm-3,17,R ugm-3,24,R ugm-3,, ,, ,, ,, 
07-01-2014,09:00,229.2,P deg,11.1,P ms-1,10.3,P degC,6,R ugm-3,21,R ugm-3,31,R ugm-3,, ,, ,, ,, 
07-01-2014,10:00,228.0,P deg,10.8,P ms-1,10.4,P degC,14,R ugm-3,23,R ugm-3,45,R ugm-3,, ,, ,, ,, 
07-01-2014,11:00,227.1,P deg,10.6,P ms-1,10.5,P degC,3,R ugm-3,13,R ugm-3,17,R ugm-3,, ,, ,, ,, 
07-01-2014,12:00,227.8,P deg,10.7,P ms-1,10.7,P degC,4,R ugm-3,18,R ugm-3,25,R ugm-3,, ,, ,, ,, 
07-01-2014,13:00,228.7,P deg,10.6,P ms-1,10.7,P degC,8,R ugm-3,24,R ugm-3,36,R ugm-3,, ,, ,, ,, 
07-01-2014,14:00,231.4,P deg,10.4,P ms-1,10.8,P degC,10,R ugm-3,26,R ugm-3,42,R ugm-3,, ,, ,, ,, 
07-01-2014,15:00,233.3,P deg,9.9,P ms-1,10.6,P degC,9,R ugm-3,24,R ugm-3,38,R ugm-3,, ,, ,, ,, 
07-01-2014,16:00,235.1,P deg,9.6,P ms-1,9.9,P degC,12,R ugm-3,28,R ugm-3,46,R ugm-3,, ,, ,, ,, 
07-01-2014,17:00,235.2,P deg,9.5,P ms-1,9.6,P degC,4,R ugm-3,23,R ugm-3,29,R ugm-3,, ,, ,, ,, 
07-01-2014,18:00,237.7,P deg,9.1,P ms-1,9.4,P degC,4,R ugm-3,23,R ugm-3,29,R ugm-3,, ,, ,, ,, 
07-01-2014,19:00,238.1,P deg,8.9,P ms-1,9.5,P degC,3,R ugm-3,23,R ugm-3,28,R ugm-3,, ,, ,, ,, 
07-01-2014,20:00,238.3,P deg,8.8,P ms-1,9.3,P degC,4,R ugm-3,20,R ugm-3,26,R ugm-3,, ,, ,, ,, 
07-01-2014,21:00,238.6,P deg,9.0,P ms-1,9.4,P degC,1,R ugm-3,14,R ugm-3,15,R ugm-3,, ,, ,, ,, 
07-01-2014,22:00,240.3,P deg,8.9,P ms-1,9.6,P degC,1,R ugm-3,12,R ugm-3,13,R ugm-3,, ,, ,, ,, 
07-01-2014,23:00,243.0,P deg,8.8,P ms-1,9.9,P degC,1,R ugm-3,23,R ugm-3,24,R ugm-3,, ,, ,, ,, 
07-01-2014,24:00,245.4,P deg,9.0,P ms-1,9.5,P degC,1,R ugm-3,11,R ugm-3,12,R ugm-3,, ,, ,, ,, 
08-01-2014,01:00,247.9,P deg,6.4,P ms-1,8.0,P degC,1,R ugm-3,9,R ugm-3,10,R ugm-3,, ,, ,, ,, 
08-01-2014,02:00,244.1,P deg,6.7,P ms-1,8.0,P degC,0,R ugm-3,7,R ugm-3,7,R ugm-3,, ,, ,, ,, 
08-01-2014,03:00,247.9,P deg,7.1,P ms-1,7.9,P degC,0,R ugm-3,6,R ugm-3,6,R ugm-3,, ,, ,, ,, 
08-01-2014,04:00,247.1,P deg,6.9,P ms-1,7.7,P degC,0,R ugm-3,6,R ugm-3,6,R ugm-3,, ,, ,, ,, 
08-01-2014,05:00,252.8,P deg,6.4,P ms-1,7.8,P degC,1,R ugm-3,9,R ugm-3,10,R ugm-3,, ,, ,, ,, 
08-01-2014,06:00,250.6,P deg,6.2,P ms-1,7.5,P degC,4,R ugm-3,17,R ugm-3,23,R ugm-3,, ,, ,, ,, 
08-01-2014,07:00,245.9,P deg,6.1,P ms-1,7.4,P degC,9,R ugm-3,35,R ugm-3,48,R ugm-3,, ,, ,, ,, 
08-01-2014,08:00,242.7,P deg,6.1,P ms-1,7.5,P degC,4,R ugm-3,30,R ugm-3,36,R ugm-3,, ,, ,, ,, 
08-01-2014,09:00,240.7,P deg,6.0,P ms-1,7.9,P degC,7,R ugm-3,36,R ugm-3,47,R ugm-3,, ,, ,, ,, 
08-01-2014,10:00,238.9,P deg,5.7,P ms-1,8.9,P degC,13,R ugm-3,31,R ugm-3,51,R ugm-3,, ,, ,, ,, 
08-01-2014,11:00,236.9,P deg,5.4,P ms-1,9.9,P degC,9,R ugm-3,25,R ugm-3,39,R ugm-3,, ,, ,, ,, 
08-01-2014,12:00,236.1,P deg,4.5,P ms-1,10.7,P degC,8,R ugm-3,24,R ugm-3,37,R ugm-3,, ,, ,, ,, 
08-01-2014,13:00,226.5,P deg,4.9,P ms-1,10.9,P degC,8,R ugm-3,26,R ugm-3,38,R ugm-3,, ,, ,, ,, 
08-01-2014,14:00,221.5,P deg,5.3,P ms-1,10.3,P degC,10,R ugm-3,34,R ugm-3,50,R ugm-3,, ,, ,, ,, 
08-01-2014,15:00,216.3,P deg,5.5,P ms-1,9.5,P degC,10,R ugm-3,31,R ugm-3,46,R ugm-3,, ,, ,, ,, 
08-01-2014,16:00,204.6,P deg,5.1,P ms-1,8.9,P degC,12,R ugm-3,42,R ugm-3,61,R ugm-3,, ,, ,, ,, 
08-01-2014,17:00,190.7,P deg,5.3,P ms-1,8.5,P degC,7,R ugm-3,44,R ugm-3,55,R ugm-3,, ,, ,, ,, 
08-01-2014,18:00,185.2,P deg,5.6,P ms-1,8.3,P degC,11,R ugm-3,45,R ugm-3,62,R ugm-3,, ,, ,, ,, 
08-01-2014,19:00,188.2,P deg,6.3,P ms-1,8.6,P degC,8,R ugm-3,40,R ugm-3,52,R ugm-3,, ,, ,, ,, 
08-01-2014,20:00,194.4,P deg,7.4,P ms-1,9.3,P degC,3,R ugm-3,24,R ugm-3,29,R ugm-3,, ,, ,, ,, 
08-01-2014,21:00,199.9,P deg,8.0,P ms-1,9.9,P degC,1,R ugm-3,18,R ugm-3,20,R ugm-3,, ,, ,, ,, 
08-01-2014,22:00,203.3,P deg,8.2,P ms-1,10.1,P degC,1,R ugm-3,16,R ugm-3,18,R ugm-3,, ,, ,, ,, 
08-01-2014,23:00,206.0,P deg,8.3,P ms-1,10.5,P degC,1,R ugm-3,13,R ugm-3,15,R ugm-3,, ,, ,, ,, 
08-01-2014,24:00,210.6,P deg,8.5,P ms-1,10.7,P degC,0,R ugm-3,8,R ugm-3,9,R ugm-3,, ,, ,, ,, 
09-01-2014,01:00,221.1,P deg,9.4,P ms-1,11.5,P degC,1,R ugm-3,7,R ugm-3,8,R ugm-3,, ,, ,, ,, 
09-01-2014,02:00,223.5,P deg,9.8,P ms-1,11.7,P degC,0,R ugm-3,5,R ugm-3,6,R ugm-3,, ,, ,, ,, 
09-01-2014,03:00,226.3,P deg,10.6,P ms-1,11.8,P degC,0,R ugm-3,5,R ugm-3,6,R ugm-3,, ,, ,, ,, 
09-01-2014,04:00,230.8,P deg,10.3,P ms-1,11.6,P degC,1,R ugm-3,5,R ugm-3,6,R ugm-3,, ,, ,, ,, 
09-01-2014,05:00,235.5,P deg,10.5,P ms-1,11.1,P degC,0,R ugm-3,5,R ugm-3,6,R ugm-3,, ,, ,, ,, 
09-01-2014,06:00,236.7,P deg,10.9,P ms-1,10.5,P degC,2,R ugm-3,8,R ugm-3,11,R ugm-3,, ,, ,, ,, 
09-01-2014,07:00,240.7,P deg,10.9,P ms-1,10.1,P degC,3,R ugm-3,12,R ugm-3,17,R ugm-3,, ,, ,, ,, 
09-01-2014,08:00,247.2,P deg,10.4,P ms-1,10.0,P degC,2,R ugm-3,15,R ugm-3,17,R ugm-3,, ,, ,, ,, 
09-01-2014,09:00,256.8,P deg,9.1,P ms-1,9.8,P degC,3,R ugm-3,21,R ugm-3,26,R ugm-3,, ,, ,, ,, 
09-01-2014,10:00,265.5,P deg,8.5,P ms-1,9.4,P degC,10,R ugm-3,23,R ugm-3,39,R ugm-3,, ,, ,, ,, 
09-01-2014,11:00,282.1,P deg,8.4,P ms-1,8.7,P degC,6,R ugm-3,20,R ugm-3,29,R ugm-3,, ,, ,, ,, 
09-01-2014,12:00,297.3,P deg,8.7,P ms-1,7.9,P degC,6,R ugm-3,18,R ugm-3,28,R ugm-3,, ,, ,, ,, 
09-01-2014,13:00,296.7,P deg,7.9,P ms-1,7.6,P degC,15,R ugm-3,24,R ugm-3,47,R ugm-3,, ,, ,, ,, 
09-01-2014,14:00,285.0,P deg,7.4,P ms-1,8.0,P degC,5,R ugm-3,23,R ugm-3,31,R ugm-3,, ,, ,, ,, 
09-01-2014,15:00,278.7,P deg,6.8,P ms-1,7.5,P degC,11,R ugm-3,25,R ugm-3,42,R ugm-3,, ,, ,, ,, 
09-01-2014,16:00,276.8,P deg,6.7,P ms-1,6.7,P degC,8,R ugm-3,31,R ugm-3,43,R ugm-3,, ,, ,, ,, 
09-01-2014,17:00,274.2,P deg,6.4,P ms-1,6.1,P degC,5,R ugm-3,43,R ugm-3,51,R ugm-3,, ,, ,, ,, 
09-01-2014,18:00,274.8,P deg,6.7,P ms-1,5.7,P degC,6,R ugm-3,47,R ugm-3,56,R ugm-3,, ,, ,, ,, 
09-01-2014,19:00,274.1,P deg,6.8,P ms-1,5.3,P degC,4,R ugm-3,46,R ugm-3,52,R ugm-3,, ,, ,, ,, 
09-01-2014,20:00,271.6,P deg,6.3,P ms-1,5.0,P degC,3,R ugm-3,42,R ugm-3,47,R ugm-3,, ,, ,, ,, 
09-01-2014,21:00,267.7,P deg,5.5,P ms-1,4.6,P degC,2,R ugm-3,32,R ugm-3,34,R ugm-3,, ,, ,, ,, 
09-01-2014,22:00,261.8,P deg,4.7,P ms-1,4.3,P degC,2,R ugm-3,30,R ugm-3,32,R ugm-3,, ,, ,, ,, 
09-01-2014,23:00,252.2,P deg,4.3,P ms-1,3.9,P degC,1,R ugm-3,25,R ugm-3,27,R ugm-3,, ,, ,, ,, 
09-01-2014,24:00,239.9,P deg,3.8,P ms-1,3.5,P degC,1,R ugm-3,20,R ugm-3,22,R ugm-3,, ,, ,, ,, 
10-01-2014,01:00,255.4,P deg,5.0,P ms-1,3.7,P degC,1,R ugm-3,19,R ugm-3,20,R ugm-3,, ,, ,, ,, 
10-01-2014,02:00,253.9,P deg,5.1,P ms-1,3.8,P degC,1,R ugm-3,18,R ugm-3,20,R ugm-3,, ,, ,, ,, 
10-01-2014,03:00,253.0,P deg,5.1,P ms-1,3.7,P degC,1,R ugm-3,12,R ugm-3,13,R ugm-3,, ,, ,, ,, 
10-01-2014,04:00,253.2,P deg,4.9,P ms-1,3.7,P degC,0,R ugm-3,11,R ugm-3,11,R ugm-3,, ,, ,, ,, 
10-01-2014,05:00,251.0,P deg,4.8,P ms-1,3.6,P degC,2,R ugm-3,27,R ugm-3,30,R ugm-3,, ,, ,, ,, 
10-01-2014,06:00,246.8,P deg,4.8,P ms-1,3.5,P degC,15,R ugm-3,49,R ugm-3,73,R ugm-3,, ,, ,, ,, 
10-01-2014,07:00,248.4,P deg,4.9,P ms-1,3.5,P degC,130,R ugm-3,53,R ugm-3,252,R ugm-3,, ,, ,, ,, 
10-01-2014,08:00,251.5,P deg,4.5,P ms-1,3.6,P degC,279,R ugm-3,43,R ugm-3,471,R ugm-3,, ,, ,, ,, 
10-01-2014,09:00,247.6,P deg,4.3,P ms-1,4.0,P degC,541,R ugm-3,56,R ugm-3,885,R ugm-3,, ,, ,, ,, 
10-01-2014,10:00,240.3,P deg,4.0,P ms-1,5.5,P degC,103,R ugm-3,64,R ugm-3,222,R ugm-3,, ,, ,, ,, 
10-01-2014,11:00,236.8,P deg,4.5,P ms-1,7.3,P degC,30,R ugm-3,49,R ugm-3,95,R ugm-3,, ,, ,, ,, 
10-01-2014,12:00,230.8,P deg,5.0,P ms-1,8.0,P degC,8,R ugm-3,26,R ugm-3,39,R ugm-3,, ,, ,, ,, 
10-01-2014,13:00,229.5,P deg,5.1,P ms-1,8.0,P degC,7,R ugm-3,22,R ugm-3,32,R ugm-3,, ,, ,, ,, 
10-01-2014,14:00,228.4,P deg,5.6,P ms-1,8.0,P degC,7,R ugm-3,25,R ugm-3,36,R ugm-3,, ,, ,, ,, 
10-01-2014,15:00,225.9,P deg,5.9,P ms-1,8.0,P degC,21,R ugm-3,46,R ugm-3,78,R ugm-3,, ,, ,, ,, 
10-01-2014,16:00,226.6,P deg,6.2,P ms-1,7.5,P degC,21,R ugm-3,55,R ugm-3,88,R ugm-3,, ,, ,, ,, 
10-01-2014,17:00,225.8,P deg,6.2,P ms-1,7.3,P degC,11,R ugm-3,42,R ugm-3,59,R ugm-3,, ,, ,, ,, 
10-01-2014,18:00,226.8,P deg,6.3,P ms-1,7.4,P degC,8,R ugm-3,38,R ugm-3,50,R ugm-3,, ,, ,, ,, 
10-01-2014,19:00,227.0,P deg,6.1,P ms-1,7.7,P degC,6,R ugm-3,34,R ugm-3,43,R ugm-3,, ,, ,, ,, 
10-01-2014,20:00,227.3,P deg,6.0,P ms-1,7.8,P degC,4,R ugm-3,29,R ugm-3,35,R ugm-3,, ,, ,, ,, 
10-01-2014,21:00,227.3,P deg,6.1,P ms-1,8.0,P degC,3,R ugm-3,25,R ugm-3,30,R ugm-3,, ,, ,, ,, 
10-01-2014,22:00,231.8,P deg,6.0,P ms-1,8.1,P degC,3,R ugm-3,18,R ugm-3,23,R ugm-3,, ,, ,, ,, 
10-01-2014,23:00,240.8,P deg,5.6,P ms-1,8.2,P degC,0,R ugm-3,16,R ugm-3,16,R ugm-3,, ,, ,, ,, 
10-01-2014,24:00,242.9,P deg,5.7,P ms-1,8.2,P degC,1,R ugm-3,17,R ugm-3,18,R ugm-3,, ,, ,, ,, 
11-01-2014,01:00,234.7,P deg,5.9,P ms-1,7.4,P degC,1,R ugm-3,19,R ugm-3,21,R ugm-3,, ,, ,, ,, 
11-01-2014,02:00,235.2,P deg,6.1,P ms-1,7.6,P degC,0,R ugm-3,10,R ugm-3,11,R ugm-3,, ,, ,, ,, 
11-01-2014,03:00,239.7,P deg,6.2,P ms-1,7.8,P degC,1,R ugm-3,9,R ugm-3,10,R ugm-3,, ,, ,, ,, 
11-01-2014,04:00,242.9,P deg,6.3,P ms-1,8.0,P degC,1,R ugm-3,10,R ugm-3,11,R ugm-3,, ,, ,, ,, 
11-01-2014,05:00,250.1,P deg,6.4,P ms-1,8.2,P degC,0,R ugm-3,9,R ugm-3,9,R ugm-3,, ,, ,, ,, 
11-01-2014,06:00,259.1,P deg,6.2,P ms-1,8.5,P degC,1,R ugm-3,10,R ugm-3,12,R ugm-3,, ,, ,, ,, 
11-01-2014,07:00,278.3,P deg,5.8,P ms-1,8.5,P degC,2,R ugm-3,15,R ugm-3,18,R ugm-3,, ,, ,, ,, 
11-01-2014,08:00,298.5,P deg,6.1,P ms-1,7.3,P degC,1,R ugm-3,18,R ugm-3,20,R ugm-3,, ,, ,, ,, 
11-01-2014,09:00,309.1,P deg,5.3,P ms-1,6.2,P degC,2,R ugm-3,20,R ugm-3,22,R ugm-3,, ,, ,, ,, 
11-01-2014,10:00,304.3,P deg,3.8,P ms-1,6.4,P degC,4,R ugm-3,26,R ugm-3,33,R ugm-3,, ,, ,, ,, 
11-01-2014,11:00,308.1,P deg,4.2,P ms-1,7.1,P degC,8,R ugm-3,28,R ugm-3,39,R ugm-3,, ,, ,, ,, 
11-01-2014,12:00,314.7,P deg,4.2,P ms-1,7.7,P degC,8,R ugm-3,26,R ugm-3,38,R ugm-3,, ,, ,, ,, 
11-01-2014,13:00,318.8,P deg,4.1,P ms-1,8.0,P degC,6,R ugm-3,24,R ugm-3,34,R ugm-3,, ,, ,, ,, 
11-01-2014,14:00,315.7,P deg,3.7,P ms-1,7.8,P degC,3,R ugm-3,19,R ugm-3,24,R ugm-3,, ,, ,, ,, 
11-01-2014,15:00,321.5,P deg,3.1,P ms-1,6.9,P degC,4,R ugm-3,22,R ugm-3,29,R ugm-3,, ,, ,, ,, 
11-01-2014,16:00,332.9,P deg,3.1,P ms-1,5.4,P degC,3,R ugm-3,33,R ugm-3,38,R ugm-3,, ,, ,, ,, 
11-01-2014,17:00,347.3,P deg,2.3,P ms-1,4.1,P degC,18,R ugm-3,62,R ugm-3,90,R ugm-3,, ,, ,, ,, 
11-01-2014,18:00,321.4,P deg,0.6,P ms-1,3.1,P degC,88,R ugm-3,67,R ugm-3,202,R ugm-3,, ,, ,, ,, 
11-01-2014,19:00,229.4,P deg,1.2,P ms-1,2.1,P degC,20,R ugm-3,70,R ugm-3,101,R ugm-3,, ,, ,, ,, 
11-01-2014,20:00,231.5,P deg,1.4,P ms-1,1.4,P degC,109,R ugm-3,68,R ugm-3,235,R ugm-3,, ,, ,, ,, 
11-01-2014,21:00,226.2,P deg,1.7,P ms-1,0.8,P degC,114,R ugm-3,63,R ugm-3,238,R ugm-3,, ,, ,, ,, 
11-01-2014,22:00,197.3,P deg,0.9,P ms-1,-0.4,P degC,154,R ugm-3,50,R ugm-3,286,R ugm-3,, ,, ,, ,, 
11-01-2014,23:00,172.8,P deg,0.9,P ms-1,0.1,P degC,140,R ugm-3,48,R ugm-3,264,R ugm-3,, ,, ,, ,, 
11-01-2014,24:00,143.8,P deg,0.6,P ms-1,-0.3,P degC,143,R ugm-3,40,R ugm-3,259,R ugm-3,, ,, ,, ,, 
12-01-2014,01:00,161.6,P deg,1.2,P ms-1,-1.4,P degC,155,R ugm-3,38,R ugm-3,276,R ugm-3,, ,, ,, ,, 
12-01-2014,02:00,152.3,P deg,2.9,P ms-1,-1.5,P degC,158,R ugm-3,31,R ugm-3,273,R ugm-3,, ,, ,, ,, 
12-01-2014,03:00,150.7,P deg,3.3,P ms-1,-1.3,P degC,149,R ugm-3,25,R ugm-3,254,R ugm-3,, ,, ,, ,, 
12-01-2014,04:00,153.9,P deg,3.6,P ms-1,-0.9,P degC,123,R ugm-3,27,R ugm-3,215,R ugm-3,, ,, ,, ,, 
12-01-2014,05:00,149.8,P deg,3.7,P ms-1,-0.6,P degC,89,R ugm-3,29,R ugm-3,166,R ugm-3,, ,, ,, ,, 
12-01-2014,06:00,148.7,P deg,4.1,P ms-1,-0.0,P degC,93,R ugm-3,27,R ugm-3,170,R ugm-3,, ,, ,, ,, 
12-01-2014,07:00,151.8,P deg,4.4,P ms-1,0.4,P degC,149,R ugm-3,28,R ugm-3,256,R ugm-3,, ,, ,, ,, 
12-01-2014,08:00,156.6,P deg,4.1,P ms-1,0.7,P degC,119,R ugm-3,35,R ugm-3,218,R ugm-3,, ,, ,, ,, 
12-01-2014,09:00,149.0,P deg,4.5,P ms-1,1.8,P degC,85,R ugm-3,40,R ugm-3,171,R ugm-3,, ,, ,, ,, 
12-01-2014,10:00,150.8,P deg,5.4,P ms-1,3.7,P degC,10,R ugm-3,33,R ugm-3,49,R ugm-3,, ,, ,, ,, 
12-01-2014,11:00,153.8,P deg,5.7,P ms-1,5.5,P degC,8,R ugm-3,25,R ugm-3,37,R ugm-3,, ,, ,, ,, 
12-01-2014,12:00,155.9,P deg,6.0,P ms-1,6.6,P degC,7,R ugm-3,18,R ugm-3,28,R ugm-3,, ,, ,, ,, 
12-01-2014,13:00,160.2,P deg,6.7,P ms-1,7.1,P degC,4,R ugm-3,13,R ugm-3,19,R ugm-3,, ,, ,, ,, 
12-01-2014,14:00,161.6,P deg,6.3,P ms-1,7.1,P degC,3,R ugm-3,15,R ugm-3,20,R ugm-3,, ,, ,, ,, 
12-01-2014,15:00,165.9,P deg,7.0,P ms-1,6.7,P degC,7,R ugm-3,32,R ugm-3,43,R ugm-3,, ,, ,, ,, 
12-01-2014,16:00,171.1,P deg,7.0,P ms-1,6.6,P degC,5,R ugm-3,27,R ugm-3,34,R ugm-3,, ,, ,, ,, 
12-01-2014,17:00,176.3,P deg,6.8,P ms-1,7.2,P degC,4,R ugm-3,27,R ugm-3,33,R ugm-3,, ,, ,, ,, 
12-01-2014,18:00,184.5,P deg,7.1,P ms-1,7.7,P degC,4,R ugm-3,32,R ugm-3,39,R ugm-3,, ,, ,, ,, 
12-01-2014,19:00,194.3,P deg,7.7,P ms-1,8.1,P degC,7,R ugm-3,33,R ugm-3,44,R ugm-3,, ,, ,, ,, 
12-01-2014,20:00,199.2,P deg,8.1,P ms-1,8.5,P degC,4,R ugm-3,23,R ugm-3,30,R ugm-3,, ,, ,, ,, 
12-01-2014,21:00,201.8,P deg,8.6,P ms-1,9.0,P degC,2,R ugm-3,15,R ugm-3,18,R ugm-3,, ,, ,, ,, 
12-01-2014,22:00,205.6,P deg,8.1,P ms-1,9.3,P degC,1,R ugm-3,13,R ugm-3,14,R ugm-3,, ,, ,, ,, 
12-01-2014,23:00,210.4,P deg,8.1,P ms-1,9.7,P degC,0,R ugm-3,11,R ugm-3,12,R ugm-3,, ,, ,, ,, 
12-01-2014,24:00,221.8,P deg,8.0,P ms-1,10.2,P degC,1,R ugm-3,8,R ugm-3,9,R ugm-3,, ,, ,, ,, 
13-01-2014,01:00,247.0,P deg,7.1,P ms-1,9.5,P degC,1,R ugm-3,6,R ugm-3,7,R ugm-3,, ,, ,, ,, 
13-01-2014,02:00,263.1,P deg,6.8,P ms-1,9.2,P degC,0,R ugm-3,7,R ugm-3,7,R ugm-3,, ,, ,, ,, 
13-01-2014,03:00,268.4,P deg,6.6,P ms-1,8.2,P degC,0,R ugm-3,4,R ugm-3,5,R ugm-3,, ,, ,, ,, 
13-01-2014,04:00,263.8,P deg,6.1,P ms-1,6.9,P degC,1,R ugm-3,7,R ugm-3,8,R ugm-3,, ,, ,, ,, 
13-01-2014,05:00,257.0,P deg,5.8,P ms-1,6.2,P degC,3,R ugm-3,15,R ugm-3,19,R ugm-3,, ,, ,, ,, 
13-01-2014,06:00,251.6,P deg,5.5,P ms-1,5.8,P degC,2,R ugm-3,21,R ugm-3,24,R ugm-3,, ,, ,, ,, 
13-01-2014,07:00,249.1,P deg,5.5,P ms-1,5.7,P degC,9,R ugm-3,44,R ugm-3,58,R ugm-3,, ,, ,, ,, 
13-01-2014,08:00,242.3,P deg,5.1,P ms-1,5.6,P degC,20,R ugm-3,63,R ugm-3,93,R ugm-3,, ,, ,, ,, 
13-01-2014,09:00,233.5,P deg,5.1,P ms-1,5.9,P degC,100,R ugm-3,77,R ugm-3,230,R ugm-3,, ,, ,, ,, 
13-01-2014,10:00,228.6,P deg,5.6,P ms-1,7.3,P degC,56,R ugm-3,66,R ugm-3,153,R ugm-3,, ,, ,, ,, 
13-01-2014,11:00,224.1,P deg,5.9,P ms-1,8.4,P degC,12,R ugm-3,36,R ugm-3,55,R ugm-3,, ,, ,, ,, 
13-01-2014,12:00,220.8,P deg,6.8,P ms-1,9.0,P degC,12,R ugm-3,31,R ugm-3,49,R ugm-3,, ,, ,, ,, 
13-01-2014,13:00,214.9,P deg,6.3,P ms-1,8.5,P degC,8,R ugm-3,21,R ugm-3,34,R ugm-3,, ,, ,, ,, 
13-01-2014,14:00,212.8,P deg,6.2,P ms-1,8.2,P degC,8,R ugm-3,20,R ugm-3,33,R ugm-3,, ,, ,, ,, 
13-01-2014,15:00,213.0,P deg,6.2,P ms-1,7.9,P degC,8,R ugm-3,25,R ugm-3,36,R ugm-3,, ,, ,, ,, 
13-01-2014,16:00,209.2,P deg,7.2,P ms-1,7.3,P degC,8,R ugm-3,30,R ugm-3,42,R ugm-3,, ,, ,, ,, 
13-01-2014,17:00,205.8,P deg,7.8,P ms-1,7.0,P degC,8,R ugm-3,39,R ugm-3,51,R ugm-3,, ,, ,, ,, 
13-01-2014,18:00,202.3,P deg,7.6,P ms-1,7.0,P degC,6,R ugm-3,36,R ugm-3,45,R ugm-3,, ,, ,, ,, 
13-01-2014,19:00,199.0,P deg,7.4,P ms-1,6.9,P degC,5,R ugm-3,30,R ugm-3,37,R ugm-3,, ,, ,, ,, 
13-01-2014,20:00,198.4,P deg,6.9,P ms-1,7.0,P degC,5,R ugm-3,32,R ugm-3,39,R ugm-3,, ,, ,, ,, 
13-01-2014,21:00,200.9,P deg,7.4,P ms-1,7.4,P degC,4,R ugm-3,23,R ugm-3,30,R ugm-3,, ,, ,, ,, 
13-01-2014,22:00,204.0,P deg,7.3,P ms-1,7.7,P degC,3,R ugm-3,23,R ugm-3,28,R ugm-3,, ,, ,, ,, 
13-01-2014,23:00,204.3,P deg,6.7,P ms-1,7.8,P degC,2,R ugm-3,40,R ugm-3,43,R ugm-3,, ,, ,, ,, 
13-01-2014,24:00,207.6,P deg,6.3,P ms-1,7.5,P degC,10,R ugm-3,52,R ugm-3,67,R ugm-3,, ,, ,, ,, 
14-01-2014,01:00,201.6,P deg,3.1,P ms-1,4.8,P degC,2,R ugm-3,36,R ugm-3,38,R ugm-3,, ,, ,, ,, 
14-01-2014,02:00,218.5,P deg,3.1,P ms-1,4.8,P degC,0,R ugm-3,18,R ugm-3,18,R ugm-3,, ,, ,, ,, 
14-01-2014,03:00,248.1,P deg,3.1,P ms-1,4.6,P degC,0,R ugm-3,14,R ugm-3,15,R ugm-3,, ,, ,, ,, 
14-01-2014,04:00,281.3,P deg,3.8,P ms-1,3.9,P degC,0,R ugm-3,15,R ugm-3,16,R ugm-3,, ,, ,, ,, 
14-01-2014,05:00,291.0,P deg,4.1,P ms-1,2.9,P degC,1,R ugm-3,20,R ugm-3,21,R ugm-3,, ,, ,, ,, 
14-01-2014,06:00,296.7,P deg,4.3,P ms-1,2.0,P degC,3,R ugm-3,31,R ugm-3,36,R ugm-3,, ,, ,, ,, 
14-01-2014,07:00,296.0,P deg,4.1,P ms-1,2.0,P degC,9,R ugm-3,46,R ugm-3,59,R ugm-3,, ,, ,, ,, 
14-01-2014,08:00,297.1,P deg,4.0,P ms-1,1.8,P degC,64,R ugm-3,66,R ugm-3,165,R ugm-3,, ,, ,, ,, 
14-01-2014,09:00,291.5,P deg,4.0,P ms-1,1.3,P degC,95,R ugm-3,64,R ugm-3,209,R ugm-3,, ,, ,, ,, 
14-01-2014,10:00,291.9,P deg,4.2,P ms-1,1.8,P degC,111,R ugm-3,65,R ugm-3,235,R ugm-3,, ,, ,, ,, 
14-01-2014,11:00,291.1,P deg,4.0,P ms-1,3.1,P degC,72,R ugm-3,59,R ugm-3,170,R ugm-3,, ,, ,, ,, 
14-01-2014,12:00,287.9,P deg,4.3,P ms-1,4.5,P degC,55,R ugm-3,55,R ugm-3,139,R ugm-3,, ,, ,, ,, 
14-01-2014,13:00,287.8,P deg,4.2,P ms-1,5.4,P degC,37,R ugm-3,52,R ugm-3,109,R ugm-3,, ,, ,, ,, 
14-01-2014,14:00,278.9,P deg,4.1,P ms-1,5.7,P degC,21,R ugm-3,47,R ugm-3,78,R ugm-3,, ,, ,, ,, 
14-01-2014,15:00,269.8,P deg,3.9,P ms-1,5.2,P degC,22,R ugm-3,50,R ugm-3,84,R ugm-3,5,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),, ,4,R ugm-3 (TEOM FDMS)
