Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Camden Kerbside,,,,,,,,,,,,,,,,,,,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Sulphur dioxide",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
02-01-2014,08:00,5,R ugm-3 (TEOM FDMS),253.9,P deg,5.1,P ms-1,6.6,P degC,22,R ugm-3,58,R ugm-3,92,R ugm-3,6,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),-3,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),256.4,P deg,5.6,P ms-1,6.8,P degC,5,R ugm-3,51,R ugm-3,59,R ugm-3,5,R ugm-3 (TEOM FDMS),18,R ugm-3,2,R ugm-3 (TEOM FDMS),3,R ugm-3,-3,R ugm-3 (TEOM FDMS)
02-01-2014,09:00,3,R ugm-3 (TEOM FDMS),248.9,P deg,4.7,P ms-1,6.6,P degC,49,R ugm-3,73,R ugm-3,148,R ugm-3,6,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),251.9,P deg,5.2,P ms-1,6.9,P degC,10,R ugm-3,57,R ugm-3,73,R ugm-3,6,R ugm-3 (TEOM FDMS),15,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3,-3,R ugm-3 (TEOM FDMS)
02-01-2014,10:00,3,R ugm-3 (TEOM FDMS),242.4,P deg,4.4,P ms-1,7.5,P degC,70,R ugm-3,78,R ugm-3,185,R ugm-3,8,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),246.2,P deg,4.9,P ms-1,7.7,P degC,11,R ugm-3,52,R ugm-3,69,R ugm-3,8,R ugm-3 (TEOM FDMS),21,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3,-1,R ugm-3 (TEOM FDMS)
02-01-2014,11:00,12,R ugm-3 (TEOM FDMS),234.1,P deg,4.0,P ms-1,8.5,P degC,67,R ugm-3,68,R ugm-3,170,R ugm-3,7,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),237.3,P deg,4.3,P ms-1,8.7,P degC,13,R ugm-3,50,R ugm-3,69,R ugm-3,5,R ugm-3 (TEOM FDMS),27,R ugm-3,4,R ugm-3 (TEOM FDMS),2,R ugm-3,-0,R ugm-3 (TEOM FDMS)
02-01-2014,12:00,7,R ugm-3 (TEOM FDMS),237.2,P deg,4.6,P ms-1,9.6,P degC,45,R ugm-3,63,R ugm-3,132,R ugm-3,6,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),240.9,P deg,4.7,P ms-1,9.8,P degC,10,R ugm-3,43,R ugm-3,58,R ugm-3,6,R ugm-3 (TEOM FDMS),34,R ugm-3,6,R ugm-3 (TEOM FDMS),1,R ugm-3,-0,R ugm-3 (TEOM FDMS)
02-01-2014,13:00,7,R ugm-3 (TEOM FDMS),224.6,P deg,3.6,P ms-1,9.7,P degC,56,R ugm-3,55,R ugm-3,142,R ugm-3,6,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),226.6,P deg,3.5,P ms-1,9.8,P degC,8,R ugm-3,39,R ugm-3,52,R ugm-3,6,R ugm-3 (TEOM FDMS),40,R ugm-3,8,R ugm-3 (TEOM FDMS),2,R ugm-3,2,R ugm-3 (TEOM FDMS)
02-01-2014,14:00,13,R ugm-3 (TEOM FDMS),232.7,P deg,5.4,P ms-1,9.7,P degC,58,R ugm-3,66,R ugm-3,155,R ugm-3,8,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),235.1,P deg,5.6,P ms-1,9.6,P degC,7,R ugm-3,38,R ugm-3,49,R ugm-3,6,R ugm-3 (TEOM FDMS),41,R ugm-3,7,R ugm-3 (TEOM FDMS),1,R ugm-3,0,R ugm-3 (TEOM FDMS)
02-01-2014,15:00,13,R ugm-3 (TEOM FDMS),229.3,P deg,5.1,P ms-1,9.1,P degC,38,R ugm-3,53,R ugm-3,111,R ugm-3,7,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),234.2,P deg,5.6,P ms-1,9.2,P degC,5,R ugm-3,39,R ugm-3,46,R ugm-3,9,R ugm-3 (TEOM FDMS),40,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3,0,R ugm-3 (TEOM FDMS)
02-01-2014,16:00,11,R ugm-3 (TEOM FDMS),224.2,P deg,4.7,P ms-1,9.2,P degC,43,R ugm-3,56,R ugm-3,122,R ugm-3,7,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),20,R ugm-3 (TEOM FDMS),228.2,P deg,5.3,P ms-1,8.6,P degC,6,R ugm-3,50,R ugm-3,59,R ugm-3,8,R ugm-3 (TEOM FDMS),27,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3,-1,R ugm-3 (TEOM FDMS)
02-01-2014,17:00,5,R ugm-3 (TEOM FDMS),218.6,P deg,4.7,P ms-1,8.3,P degC,47,R ugm-3,67,R ugm-3,139,R ugm-3,5,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),223.1,P deg,4.9,P ms-1,8.4,P degC,8,R ugm-3,60,R ugm-3,72,R ugm-3,8,R ugm-3 (TEOM FDMS),22,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
02-01-2014,18:00,8,R ugm-3 (TEOM FDMS),214.0,P deg,4.8,P ms-1,8.0,P degC,57,R ugm-3,75,R ugm-3,162,R ugm-3,6,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),215.2,P deg,4.7,P ms-1,8.0,P degC,6,R ugm-3,57,R ugm-3,67,R ugm-3,7,R ugm-3 (TEOM FDMS),23,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
02-01-2014,19:00,10,R ugm-3 (TEOM FDMS),211.2,P deg,5.5,P ms-1,8.3,P degC,49,R ugm-3,72,R ugm-3,148,R ugm-3,7,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),212.0,P deg,5.2,P ms-1,8.2,P degC,5,R ugm-3,52,R ugm-3,59,R ugm-3,8,R ugm-3 (TEOM FDMS),27,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3,1,R ugm-3 (TEOM FDMS)
02-01-2014,20:00,12,R ugm-3 (TEOM FDMS),206.5,P deg,6.2,P ms-1,8.7,P degC,43,R ugm-3,65,R ugm-3,131,R ugm-3,5,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),209.6,P deg,6.1,P ms-1,8.7,P degC,5,R ugm-3,48,R ugm-3,55,R ugm-3,9,R ugm-3 (TEOM FDMS),28,R ugm-3,13,R ugm-3 (TEOM FDMS),1,R ugm-3,3,R ugm-3 (TEOM FDMS)
02-01-2014,21:00,12,R ugm-3 (TEOM FDMS),202.9,P deg,6.6,P ms-1,9.2,P degC,30,R ugm-3,56,R ugm-3,102,R ugm-3,5,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),205.9,P deg,6.5,P ms-1,9.2,P degC,3,R ugm-3,41,R ugm-3,45,R ugm-3,10,R ugm-3 (TEOM FDMS),33,R ugm-3,13,R ugm-3 (TEOM FDMS),1,R ugm-3,3,R ugm-3 (TEOM FDMS)
02-01-2014,22:00,13,R ugm-3 (TEOM FDMS),201.3,P deg,7.0,P ms-1,9.9,P degC,19,R ugm-3,42,R ugm-3,70,R ugm-3,5,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),202.9,P deg,6.8,P ms-1,9.8,P degC,2,R ugm-3,31,R ugm-3,34,R ugm-3,7,R ugm-3 (TEOM FDMS),42,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3,4,R ugm-3 (TEOM FDMS)
02-01-2014,23:00,9,R ugm-3 (TEOM FDMS),202.7,P deg,7.7,P ms-1,10.4,P degC,14,R ugm-3,35,R ugm-3,56,R ugm-3,5,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),14,R ugm-3 (TEOM FDMS),205.6,P deg,7.6,P ms-1,10.5,P degC,2,R ugm-3,27,R ugm-3,30,R ugm-3,4,R ugm-3 (TEOM FDMS),47,R ugm-3,6,R ugm-3 (TEOM FDMS),1,R ugm-3,2,R ugm-3 (TEOM FDMS)
02-01-2014,24:00,11,R ugm-3 (TEOM FDMS),199.2,P deg,8.7,P ms-1,10.5,P degC,11,R ugm-3,30,R ugm-3,47,R ugm-3,3,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),199.9,P deg,8.5,P ms-1,10.6,P degC,2,R ugm-3,22,R ugm-3,24,R ugm-3,4,R ugm-3 (TEOM FDMS),53,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3,2,R ugm-3 (TEOM FDMS)
03-01-2014,01:00,7,R ugm-3 (TEOM FDMS),210.1,P deg,8.8,P ms-1,10.7,P degC,7,R ugm-3,21,R ugm-3,32,R ugm-3,1,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),211.0,P deg,9.0,P ms-1,10.7,P degC,1,R ugm-3,19,R ugm-3,21,R ugm-3,1,R ugm-3 (TEOM FDMS),56,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3,2,R ugm-3 (TEOM FDMS)
03-01-2014,02:00,-3,R ugm-3 (TEOM FDMS),222.0,P deg,8.3,P ms-1,11.3,P degC,2,R ugm-3,12,R ugm-3,15,R ugm-3,1,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),223.0,P deg,8.7,P ms-1,11.3,P degC,1,R ugm-3,13,R ugm-3,14,R ugm-3,0.000000,R ugm-3 (TEOM FDMS),64,R ugm-3,2,R ugm-3 (TEOM FDMS),2,R ugm-3,2,R ugm-3 (TEOM FDMS)
03-01-2014,03:00,-1,R ugm-3 (TEOM FDMS),234.0,P deg,7.2,P ms-1,11.4,P degC,2,R ugm-3,10,R ugm-3,13,R ugm-3,2,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),235.3,P deg,7.9,P ms-1,11.6,P degC,1,R ugm-3,13,R ugm-3,14,R ugm-3,2,R ugm-3 (TEOM FDMS),62,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,04:00,15,R ugm-3 (TEOM FDMS),235.9,P deg,6.3,P ms-1,10.2,P degC,2,R ugm-3,12,R ugm-3,16,R ugm-3,4,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),238.6,P deg,6.9,P ms-1,10.5,P degC,1,R ugm-3,14,R ugm-3,16,R ugm-3,6,R ugm-3 (TEOM FDMS),64,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3,-2,R ugm-3 (TEOM FDMS)
03-01-2014,05:00,12,R ugm-3 (TEOM FDMS),229.0,P deg,5.6,P ms-1,9.4,P degC,3,R ugm-3,14,R ugm-3,19,R ugm-3,5,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS),25,R ugm-3 (TEOM FDMS),233.2,P deg,5.9,P ms-1,9.7,P degC,1,R ugm-3,20,R ugm-3,22,R ugm-3,8,R ugm-3 (TEOM FDMS),60,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3,-0,R ugm-3 (TEOM FDMS)
03-01-2014,06:00,14,R ugm-3 (TEOM FDMS),220.0,P deg,5.9,P ms-1,9.2,P degC,6,R ugm-3,18,R ugm-3,27,R ugm-3,6,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS),30,R ugm-3 (TEOM FDMS),224.2,P deg,6.0,P ms-1,9.4,P degC,1,R ugm-3,24,R ugm-3,26,R ugm-3,12,R ugm-3 (TEOM FDMS),55,R ugm-3,13,R ugm-3 (TEOM FDMS),2,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,07:00,21,R ugm-3 (TEOM FDMS),219.4,P deg,7.0,P ms-1,9.3,P degC,17,R ugm-3,42,R ugm-3,68,R ugm-3,6,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),33,R ugm-3 (TEOM FDMS),222.8,P deg,6.9,P ms-1,9.4,P degC,2,R ugm-3,34,R ugm-3,37,R ugm-3,12,R ugm-3 (TEOM FDMS),47,R ugm-3,15,R ugm-3 (TEOM FDMS),2,R ugm-3,3,R ugm-3 (TEOM FDMS)
03-01-2014,08:00,3,R ugm-3 (TEOM FDMS),216.3,P deg,7.5,P ms-1,9.9,P degC,11,R ugm-3,31,R ugm-3,49,R ugm-3,3,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),220.5,P deg,7.9,P ms-1,9.9,P degC,2,R ugm-3,30,R ugm-3,34,R ugm-3,6,R ugm-3 (TEOM FDMS),54,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,09:00,2,R ugm-3 (TEOM FDMS),221.4,P deg,8.9,P ms-1,10.4,P degC,45,R ugm-3,62,R ugm-3,132,R ugm-3,5,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),224.1,P deg,9.2,P ms-1,10.6,P degC,3,R ugm-3,42,R ugm-3,46,R ugm-3,1,R ugm-3 (TEOM FDMS),43,R ugm-3,2,R ugm-3 (TEOM FDMS),2,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,10:00,-0,R ugm-3 (TEOM FDMS),233.3,P deg,8.9,P ms-1,10.4,P degC,49,R ugm-3,60,R ugm-3,135,R ugm-3,4,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),233.3,P deg,9.7,P ms-1,10.6,P degC,6,R ugm-3,50,R ugm-3,58,R ugm-3,5,R ugm-3 (TEOM FDMS),38,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3,0.000000,R ugm-3 (TEOM FDMS)
03-01-2014,11:00,8,R ugm-3 (TEOM FDMS),232.6,P deg,7.5,P ms-1,10.8,P degC,48,R ugm-3,31,R ugm-3,104,R ugm-3,6,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),236.0,P deg,8.1,P ms-1,11.0,P degC,6,R ugm-3,42,R ugm-3,50,R ugm-3,2,R ugm-3 (TEOM FDMS),45,R ugm-3,2,R ugm-3 (TEOM FDMS),2,R ugm-3,-1,R ugm-3 (TEOM FDMS)
03-01-2014,12:00,14,R ugm-3 (TEOM FDMS),233.7,P deg,8.4,P ms-1,10.7,P degC,27,R ugm-3,47,R ugm-3,88,R ugm-3,1,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),15,R ugm-3 (TEOM FDMS),237.7,P deg,9.1,P ms-1,10.9,P degC,6,R ugm-3,40,R ugm-3,49,R ugm-3,3,R ugm-3 (TEOM FDMS),47,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3,2,R ugm-3 (TEOM FDMS)
03-01-2014,13:00,14,R ugm-3 (TEOM FDMS),233.0,P deg,8.4,P ms-1,10.4,P degC,30,R ugm-3,49,R ugm-3,94,R ugm-3,7,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),13,R ugm-3 (TEOM FDMS),236.5,P deg,9.3,P ms-1,10.5,P degC,4,R ugm-3,38,R ugm-3,45,R ugm-3,9,R ugm-3 (TEOM FDMS),49,R ugm-3,13,R ugm-3 (TEOM FDMS),2,R ugm-3,4,R ugm-3 (TEOM FDMS)
03-01-2014,14:00,11,R ugm-3 (TEOM FDMS),233.2,P deg,6.4,P ms-1,9.6,P degC,36,R ugm-3,51,R ugm-3,107,R ugm-3,9,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS),236.1,P deg,8.5,P ms-1,9.8,P degC,4,R ugm-3,36,R ugm-3,43,R ugm-3,4,R ugm-3 (TEOM FDMS),51,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,15:00,7,R ugm-3 (TEOM FDMS),238.9,P deg,8.5,P ms-1,9.2,P degC,21,R ugm-3,46,R ugm-3,78,R ugm-3,3,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),10,R ugm-3 (TEOM FDMS),241.1,P deg,9.1,P ms-1,9.4,P degC,4,R ugm-3,34,R ugm-3,41,R ugm-3,8,R ugm-3 (TEOM FDMS),57,R ugm-3,8,R ugm-3 (TEOM FDMS),2,R ugm-3,-1,R ugm-3 (TEOM FDMS)
03-01-2014,16:00,11,R ugm-3 (TEOM FDMS),240.8,P deg,8.3,P ms-1,8.9,P degC,26,R ugm-3,48,R ugm-3,87,R ugm-3,6,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),20,R ugm-3 (TEOM FDMS),242.6,P deg,9.0,P ms-1,9.1,P degC,3,R ugm-3,37,R ugm-3,41,R ugm-3,7,R ugm-3 (TEOM FDMS),59,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,17:00,12,R ugm-3 (TEOM FDMS),243.1,P deg,8.4,P ms-1,8.7,P degC,31,R ugm-3,54,R ugm-3,102,R ugm-3,7,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS),21,R ugm-3 (TEOM FDMS),245.6,P deg,9.1,P ms-1,8.9,P degC,2,R ugm-3,40,R ugm-3,44,R ugm-3,8,R ugm-3 (TEOM FDMS),55,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3,-2,R ugm-3 (TEOM FDMS)
03-01-2014,18:00,12,R ugm-3 (TEOM FDMS),245.0,P deg,8.3,P ms-1,8.4,P degC,48,R ugm-3,56,R ugm-3,130,R ugm-3,9,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS),18,R ugm-3 (TEOM FDMS),247.4,P deg,9.0,P ms-1,8.6,P degC,2,R ugm-3,45,R ugm-3,49,R ugm-3,10,R ugm-3 (TEOM FDMS),50,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3,-1,R ugm-3 (TEOM FDMS)
03-01-2014,19:00,4,R ugm-3 (TEOM FDMS),247.2,P deg,8.2,P ms-1,8.1,P degC,32,R ugm-3,57,R ugm-3,106,R ugm-3,5,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),249.4,P deg,9.0,P ms-1,8.4,P degC,3,R ugm-3,42,R ugm-3,46,R ugm-3,6,R ugm-3 (TEOM FDMS),53,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3,2,R ugm-3 (TEOM FDMS)
03-01-2014,20:00,17,R ugm-3 (TEOM FDMS),246.3,P deg,7.9,P ms-1,8.0,P degC,33,R ugm-3,48,R ugm-3,98,R ugm-3,8,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),248.1,P deg,8.6,P ms-1,8.2,P degC,2,R ugm-3,39,R ugm-3,42,R ugm-3,11,R ugm-3 (TEOM FDMS),57,R ugm-3,12,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
03-01-2014,21:00,16,R ugm-3 (TEOM FDMS),243.5,P deg,7.9,P ms-1,8.0,P degC,15,R ugm-3,40,R ugm-3,63,R ugm-3,9,R ugm-3 (TEOM FDMS),8,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS),20,R ugm-3 (TEOM FDMS),245.5,P deg,8.6,P ms-1,8.2,P degC,1,R ugm-3,30,R ugm-3,32,R ugm-3,13,R ugm-3 (TEOM FDMS),66,R ugm-3,13,R ugm-3 (TEOM FDMS),1,R ugm-3,0,R ugm-3 (TEOM FDMS)
03-01-2014,22:00,15,R ugm-3 (TEOM FDMS),240.0,P deg,7.5,P ms-1,8.1,P degC,10,R ugm-3,31,R ugm-3,46,R ugm-3,9,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS),22,R ugm-3 (TEOM FDMS),242.5,P deg,8.3,P ms-1,8.2,P degC,1,R ugm-3,27,R ugm-3,29,R ugm-3,9,R ugm-3 (TEOM FDMS),64,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3,0,R ugm-3 (TEOM FDMS)
03-01-2014,23:00,21,R ugm-3 (TEOM FDMS),237.3,P deg,6.7,P ms-1,8.4,P degC,12,R ugm-3,34,R ugm-3,52,R ugm-3,9,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS),24,R ugm-3 (TEOM FDMS),239.9,P deg,7.3,P ms-1,8.6,P degC,2,R ugm-3,29,R ugm-3,32,R ugm-3,11,R ugm-3 (TEOM FDMS),52,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3,-1,R ugm-3 (TEOM FDMS)
03-01-2014,24:00,14,R ugm-3 (TEOM FDMS),229.1,P deg,6.6,P ms-1,8.7,P degC,12,R ugm-3,34,R ugm-3,52,R ugm-3,9,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS),23,R ugm-3 (TEOM FDMS),232.4,P deg,7.0,P ms-1,8.8,P degC,1,R ugm-3,28,R ugm-3,31,R ugm-3,12,R ugm-3 (TEOM FDMS),52,R ugm-3,12,R ugm-3 (TEOM FDMS),1,R ugm-3,0,R ugm-3 (TEOM FDMS)
04-01-2014,01:00,15,R ugm-3 (TEOM FDMS),220.4,P deg,6.4,P ms-1,7.4,P degC,14,R ugm-3,37,R ugm-3,58,R ugm-3,7,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS),23,R ugm-3 (TEOM FDMS),225.2,P deg,6.8,P ms-1,7.5,P degC,2,R ugm-3,32,R ugm-3,35,R ugm-3,8,R ugm-3 (TEOM FDMS),47,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
04-01-2014,02:00,12,R ugm-3 (TEOM FDMS),213.6,P deg,6.2,P ms-1,8.3,P degC,5,R ugm-3,21,R ugm-3,29,R ugm-3,4,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS),17,R ugm-3 (TEOM FDMS),218.4,P deg,6.5,P ms-1,8.3,P degC,2,R ugm-3,30,R ugm-3,33,R ugm-3,5,R ugm-3 (TEOM FDMS),48,R ugm-3,6,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
04-01-2014,03:00,11,R ugm-3 (TEOM FDMS),206.9,P deg,6.3,P ms-1,8.8,P degC,7,R ugm-3,26,R ugm-3,37,R ugm-3,4,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS),16,R ugm-3 (TEOM FDMS),210.6,P deg,6.5,P ms-1,8.9,P degC,1,R ugm-3,31,R ugm-3,33,R ugm-3,5,R ugm-3 (TEOM FDMS),47,R ugm-3,8,R ugm-3 (TEOM FDMS),1,R ugm-3,3,R ugm-3 (TEOM FDMS)
04-01-2014,04:00,12,R ugm-3 (TEOM FDMS),201.7,P deg,6.5,P ms-1,8.9,P degC,7,R ugm-3,26,R ugm-3,36,R ugm-3,3,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),19,R ugm-3 (TEOM FDMS),205.0,P deg,6.5,P ms-1,9.1,P degC,1,R ugm-3,22,R ugm-3,24,R ugm-3,5,R ugm-3 (TEOM FDMS),55,R ugm-3,7,R ugm-3 (TEOM FDMS),1,R ugm-3,3,R ugm-3 (TEOM FDMS)
04-01-2014,05:00,7,R ugm-3 (TEOM FDMS),193.8,P deg,6.8,P ms-1,8.9,P degC,10,R ugm-3,23,R ugm-3,38,R ugm-3,2,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS),12,R ugm-3 (TEOM FDMS),194.9,P deg,6.6,P ms-1,9.1,P degC,1,R ugm-3,23,R ugm-3,25,R ugm-3,2,R ugm-3 (TEOM FDMS),57,R ugm-3,3,R ugm-3 (TEOM FDMS),1,R ugm-3,1,R ugm-3 (TEOM FDMS)
