Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Hillingdon,,,,,,,,,,,,,,London Harlington,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"PM10 particulate matter (Hourly measured)",status/unit,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
16-01-2014,09:00,202.8,P deg,7.8,P ms-1,8.1,P degC,131,R ugm-3,125,R ugm-3,326,R ugm-3,2,R ugm-3,14,R ugm-3 (TEOM FDMS),202.8,P deg,7.8,P ms-1,8.1,P degC,10,R ugm-3,53,R ugm-3,68,R ugm-3,6,R ugm-3 (TEOM FDMS),19,R ugm-3,7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
16-01-2014,10:00,202.3,P deg,8.2,P ms-1,8.2,P degC,151,R ugm-3,132,R ugm-3,364,R ugm-3,3,R ugm-3,16,R ugm-3 (TEOM FDMS),202.3,P deg,8.2,P ms-1,8.2,P degC,25,R ugm-3,57,R ugm-3,96,R ugm-3,6,R ugm-3 (TEOM FDMS),15,R ugm-3,9,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
16-01-2014,11:00,202.5,P deg,8.9,P ms-1,8.7,P degC,116,R ugm-3,115,R ugm-3,293,R ugm-3,5,R ugm-3,16,R ugm-3 (TEOM FDMS),202.5,P deg,8.9,P ms-1,8.7,P degC,18,R ugm-3,49,R ugm-3,76,R ugm-3,5,R ugm-3 (TEOM FDMS),19,R ugm-3,7,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
16-01-2014,12:00,198.4,P deg,9.4,P ms-1,9.4,P degC,64,R ugm-3,86,R ugm-3,184,R ugm-3,16,R ugm-3,17,R ugm-3 (TEOM FDMS),198.4,P deg,9.4,P ms-1,9.4,P degC,10,R ugm-3,32,R ugm-3,47,R ugm-3,7,R ugm-3 (TEOM FDMS),41,R ugm-3,10,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
16-01-2014,13:00,193.3,P deg,10.5,P ms-1,9.5,P degC,51,R ugm-3,75,R ugm-3,153,R ugm-3,22,R ugm-3,16,R ugm-3 (TEOM FDMS),193.3,P deg,10.5,P ms-1,9.5,P degC,9,R ugm-3,27,R ugm-3,41,R ugm-3,4,R ugm-3 (TEOM FDMS),45,R ugm-3,7,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
16-01-2014,14:00,191.3,P deg,11.2,P ms-1,9.3,P degC,52,R ugm-3,71,R ugm-3,150,R ugm-3,24,R ugm-3,16,R ugm-3 (TEOM FDMS),191.3,P deg,11.2,P ms-1,9.3,P degC,9,R ugm-3,25,R ugm-3,38,R ugm-3,6,R ugm-3 (TEOM FDMS),45,R ugm-3,9,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
16-01-2014,15:00,197.4,P deg,11.1,P ms-1,8.9,P degC,54,R ugm-3,81,R ugm-3,164,R ugm-3,19,R ugm-3,12,R ugm-3 (TEOM FDMS),197.4,P deg,11.1,P ms-1,8.9,P degC,11,R ugm-3,38,R ugm-3,54,R ugm-3,6,R ugm-3 (TEOM FDMS),34,R ugm-3,10,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
16-01-2014,16:00,199.2,P deg,10.5,P ms-1,8.5,P degC,55,R ugm-3,87,R ugm-3,172,R ugm-3,16,R ugm-3,20,R ugm-3 (TEOM FDMS),199.2,P deg,10.5,P ms-1,8.5,P degC,14,R ugm-3,50,R ugm-3,72,R ugm-3,9,R ugm-3 (TEOM FDMS),31,R ugm-3,11,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
16-01-2014,17:00,199.3,P deg,10.1,P ms-1,8.3,P degC,64,R ugm-3,97,R ugm-3,195,R ugm-3,9,R ugm-3,18,R ugm-3 (TEOM FDMS),199.3,P deg,10.1,P ms-1,8.3,P degC,19,R ugm-3,62,R ugm-3,92,R ugm-3,6,R ugm-3 (TEOM FDMS),20,R ugm-3,11,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
16-01-2014,18:00,198.4,P deg,9.7,P ms-1,8.2,P degC,46,R ugm-3,80,R ugm-3,150,R ugm-3,18,R ugm-3,8,R ugm-3 (TEOM FDMS),198.4,P deg,9.7,P ms-1,8.2,P degC,17,R ugm-3,55,R ugm-3,80,R ugm-3,6,R ugm-3 (TEOM FDMS),27,R ugm-3,8,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
16-01-2014,19:00,198.9,P deg,10.3,P ms-1,8.4,P degC,64,R ugm-3,104,R ugm-3,202,R ugm-3,9,R ugm-3,12,R ugm-3 (TEOM FDMS),198.9,P deg,10.3,P ms-1,8.4,P degC,29,R ugm-3,72,R ugm-3,115,R ugm-3,5,R ugm-3 (TEOM FDMS),13,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
16-01-2014,20:00,198.5,P deg,11.0,P ms-1,8.8,P degC,53,R ugm-3,93,R ugm-3,174,R ugm-3,14,R ugm-3,6,R ugm-3 (TEOM FDMS),198.5,P deg,11.0,P ms-1,8.8,P degC,15,R ugm-3,51,R ugm-3,74,R ugm-3,1,R ugm-3 (TEOM FDMS),34,R ugm-3,4,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
16-01-2014,21:00,202.5,P deg,12.1,P ms-1,9.0,P degC,35,R ugm-3,76,R ugm-3,129,R ugm-3,25,R ugm-3,6,R ugm-3 (TEOM FDMS),202.5,P deg,12.1,P ms-1,9.0,P degC,9,R ugm-3,43,R ugm-3,57,R ugm-3,3,R ugm-3 (TEOM FDMS),34,R ugm-3,7,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
16-01-2014,22:00,207.9,P deg,12.5,P ms-1,9.1,P degC,50,R ugm-3,96,R ugm-3,174,R ugm-3,12,R ugm-3,10,R ugm-3 (TEOM FDMS),207.9,P deg,12.5,P ms-1,9.1,P degC,24,R ugm-3,62,R ugm-3,99,R ugm-3,4,R ugm-3 (TEOM FDMS),23,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
16-01-2014,23:00,214.5,P deg,12.2,P ms-1,9.2,P degC,43,R ugm-3,90,R ugm-3,156,R ugm-3,11,R ugm-3,10,R ugm-3 (TEOM FDMS),214.5,P deg,12.2,P ms-1,9.2,P degC,28,R ugm-3,68,R ugm-3,112,R ugm-3,1,R ugm-3 (TEOM FDMS),15,R ugm-3,4,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
16-01-2014,24:00,217.1,P deg,11.9,P ms-1,9.2,P degC,25,R ugm-3,58,R ugm-3,96,R ugm-3,25,R ugm-3,4,R ugm-3 (TEOM FDMS),217.1,P deg,11.9,P ms-1,9.2,P degC,4,R ugm-3,20,R ugm-3,27,R ugm-3,3,R ugm-3 (TEOM FDMS),54,R ugm-3,5,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
17-01-2014,01:00,213.2,P deg,10.0,P ms-1,7.9,P degC,11,R ugm-3,35,R ugm-3,52,R ugm-3,40,R ugm-3,6,R ugm-3 (TEOM FDMS),213.2,P deg,10.0,P ms-1,7.9,P degC,2,R ugm-3,17,R ugm-3,20,R ugm-3,1,R ugm-3 (TEOM FDMS),59,R ugm-3,-0,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
17-01-2014,02:00,215.5,P deg,10.1,P ms-1,8.2,P degC,6,R ugm-3,23,R ugm-3,32,R ugm-3,53,R ugm-3,6,R ugm-3 (TEOM FDMS),215.5,P deg,10.1,P ms-1,8.2,P degC,-0,R ugm-3,4,R ugm-3,4,R ugm-3,4,R ugm-3 (TEOM FDMS),71,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
17-01-2014,03:00,216.0,P deg,10.3,P ms-1,8.4,P degC,6,R ugm-3,24,R ugm-3,33,R ugm-3,51,R ugm-3,7,R ugm-3 (TEOM FDMS),216.0,P deg,10.3,P ms-1,8.4,P degC,0,R ugm-3,4,R ugm-3,4,R ugm-3,2,R ugm-3 (TEOM FDMS),69,R ugm-3,6,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
17-01-2014,04:00,215.5,P deg,10.7,P ms-1,8.4,P degC,7,R ugm-3,23,R ugm-3,33,R ugm-3,51,R ugm-3,4,R ugm-3 (TEOM FDMS),215.5,P deg,10.7,P ms-1,8.4,P degC,1,R ugm-3,10,R ugm-3,12,R ugm-3,1,R ugm-3 (TEOM FDMS),64,R ugm-3,1,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
17-01-2014,05:00,215.6,P deg,10.9,P ms-1,8.4,P degC,8,R ugm-3,25,R ugm-3,38,R ugm-3,53,R ugm-3,5,R ugm-3 (TEOM FDMS),215.6,P deg,10.9,P ms-1,8.4,P degC,0,R ugm-3,7,R ugm-3,7,R ugm-3,2,R ugm-3 (TEOM FDMS),69,R ugm-3,4,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
17-01-2014,06:00,216.1,P deg,11.0,P ms-1,8.4,P degC,23,R ugm-3,53,R ugm-3,89,R ugm-3,38,R ugm-3,7,R ugm-3 (TEOM FDMS),216.1,P deg,11.0,P ms-1,8.4,P degC,0,R ugm-3,10,R ugm-3,10,R ugm-3,2,R ugm-3 (TEOM FDMS),66,R ugm-3,2,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
17-01-2014,07:00,215.1,P deg,10.8,P ms-1,8.4,P degC,51,R ugm-3,89,R ugm-3,167,R ugm-3,24,R ugm-3,5,R ugm-3 (TEOM FDMS),215.1,P deg,10.8,P ms-1,8.4,P degC,1,R ugm-3,25,R ugm-3,26,R ugm-3,1,R ugm-3 (TEOM FDMS),53,R ugm-3,1,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
17-01-2014,08:00,214.3,P deg,10.6,P ms-1,8.3,P degC,69,R ugm-3,112,R ugm-3,218,R ugm-3,13,R ugm-3,6,R ugm-3 (TEOM FDMS),214.3,P deg,10.6,P ms-1,8.3,P degC,2,R ugm-3,46,R ugm-3,49,R ugm-3,4,R ugm-3 (TEOM FDMS),34,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
17-01-2014,09:00,215.1,P deg,10.4,P ms-1,8.4,P degC,75,R ugm-3,111,R ugm-3,226,R ugm-3,13,R ugm-3,10,R ugm-3 (TEOM FDMS),215.1,P deg,10.4,P ms-1,8.4,P degC,5,R ugm-3,47,R ugm-3,54,R ugm-3,4,R ugm-3 (TEOM FDMS),33,R ugm-3,2,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS)
17-01-2014,10:00,215.8,P deg,10.0,P ms-1,8.5,P degC,79,R ugm-3,111,R ugm-3,233,R ugm-3,11,R ugm-3,10,R ugm-3 (TEOM FDMS),215.8,P deg,10.0,P ms-1,8.5,P degC,13,R ugm-3,58,R ugm-3,78,R ugm-3,4,R ugm-3 (TEOM FDMS),28,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
17-01-2014,11:00,215.9,P deg,9.6,P ms-1,8.7,P degC,65,R ugm-3,100,R ugm-3,200,R ugm-3,15,R ugm-3,10,R ugm-3 (TEOM FDMS),215.9,P deg,9.6,P ms-1,8.7,P degC,8,R ugm-3,43,R ugm-3,55,R ugm-3,4,R ugm-3 (TEOM FDMS),38,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
17-01-2014,12:00,214.4,P deg,9.0,P ms-1,8.8,P degC,69,R ugm-3,104,R ugm-3,210,R ugm-3,13,R ugm-3,13,R ugm-3 (TEOM FDMS),214.4,P deg,9.0,P ms-1,8.8,P degC,11,R ugm-3,52,R ugm-3,68,R ugm-3,6,R ugm-3 (TEOM FDMS),32,R ugm-3,7,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
17-01-2014,13:00,216.3,P deg,8.2,P ms-1,8.8,P degC,71,R ugm-3,100,R ugm-3,209,R ugm-3,16,R ugm-3,8,R ugm-3 (TEOM FDMS),216.3,P deg,8.2,P ms-1,8.8,P degC,12,R ugm-3,41,R ugm-3,59,R ugm-3,5,R ugm-3 (TEOM FDMS),41,R ugm-3,5,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS)
17-01-2014,14:00,215.6,P deg,7.2,P ms-1,8.8,P degC,60,R ugm-3,93,R ugm-3,185,R ugm-3,20,R ugm-3,5,R ugm-3 (TEOM FDMS),215.6,P deg,7.2,P ms-1,8.8,P degC,7,R ugm-3,36,R ugm-3,47,R ugm-3,5,R ugm-3 (TEOM FDMS),45,R ugm-3,5,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS)
17-01-2014,15:00,213.7,P deg,6.6,P ms-1,8.4,P degC,61,R ugm-3,92,R ugm-3,185,R ugm-3,19,R ugm-3,10,R ugm-3 (TEOM FDMS),213.7,P deg,6.6,P ms-1,8.4,P degC,7,R ugm-3,32,R ugm-3,42,R ugm-3,5,R ugm-3 (TEOM FDMS),44,R ugm-3,6,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
17-01-2014,16:00,211.9,P deg,6.2,P ms-1,7.9,P degC,68,R ugm-3,103,R ugm-3,206,R ugm-3,12,R ugm-3,15,R ugm-3 (TEOM FDMS),211.9,P deg,6.2,P ms-1,7.9,P degC,16,R ugm-3,58,R ugm-3,82,R ugm-3,9,R ugm-3 (TEOM FDMS),21,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
17-01-2014,17:00,209.6,P deg,5.8,P ms-1,7.8,P degC,104,R ugm-3,123,R ugm-3,282,R ugm-3,3,R ugm-3,15,R ugm-3 (TEOM FDMS),209.6,P deg,5.8,P ms-1,7.8,P degC,17,R ugm-3,72,R ugm-3,97,R ugm-3,9,R ugm-3 (TEOM FDMS),11,R ugm-3,11,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
17-01-2014,18:00,204.5,P deg,5.2,P ms-1,7.0,P degC,102,R ugm-3,122,R ugm-3,279,R ugm-3,2,R ugm-3,17,R ugm-3 (TEOM FDMS),204.5,P deg,5.2,P ms-1,7.0,P degC,23,R ugm-3,74,R ugm-3,109,R ugm-3,9,R ugm-3 (TEOM FDMS),8,R ugm-3,9,R ugm-3 (TEOM FDMS),0.000000,R ugm-3 (TEOM FDMS)
17-01-2014,19:00,195.5,P deg,4.4,P ms-1,6.5,P degC,105,R ugm-3,121,R ugm-3,282,R ugm-3,2,R ugm-3,19,R ugm-3 (TEOM FDMS),195.5,P deg,4.4,P ms-1,6.5,P degC,43,R ugm-3,81,R ugm-3,148,R ugm-3,11,R ugm-3 (TEOM FDMS),3,R ugm-3,12,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
17-01-2014,20:00,180.1,P deg,3.9,P ms-1,6.1,P degC,100,R ugm-3,119,R ugm-3,273,R ugm-3,2,R ugm-3,19,R ugm-3 (TEOM FDMS),180.1,P deg,3.9,P ms-1,6.1,P degC,31,R ugm-3,78,R ugm-3,126,R ugm-3,10,R ugm-3 (TEOM FDMS),6,R ugm-3,13,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
17-01-2014,21:00,182.7,P deg,4.0,P ms-1,6.1,P degC,112,R ugm-3,118,R ugm-3,291,R ugm-3,1,R ugm-3,21,R ugm-3 (TEOM FDMS),182.7,P deg,4.0,P ms-1,6.1,P degC,33,R ugm-3,75,R ugm-3,125,R ugm-3,12,R ugm-3 (TEOM FDMS),4,R ugm-3,12,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS)
17-01-2014,22:00,194.3,P deg,4.4,P ms-1,6.4,P degC,132,R ugm-3,118,R ugm-3,321,R ugm-3,1,R ugm-3,21,R ugm-3 (TEOM FDMS),194.3,P deg,4.4,P ms-1,6.4,P degC,57,R ugm-3,83,R ugm-3,170,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3,12,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
17-01-2014,23:00,203.5,P deg,5.7,P ms-1,7.9,P degC,146,R ugm-3,106,R ugm-3,330,R ugm-3,1,R ugm-3,16,R ugm-3 (TEOM FDMS),203.5,P deg,5.7,P ms-1,7.9,P degC,57,R ugm-3,76,R ugm-3,163,R ugm-3,9,R ugm-3 (TEOM FDMS),1,R ugm-3,11,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
17-01-2014,24:00,200.8,P deg,7.0,P ms-1,8.7,P degC,105,R ugm-3,87,R ugm-3,249,R ugm-3,1,R ugm-3,14,R ugm-3 (TEOM FDMS),200.8,P deg,7.0,P ms-1,8.7,P degC,11,R ugm-3,46,R ugm-3,63,R ugm-3,7,R ugm-3 (TEOM FDMS),18,R ugm-3,8,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,01:00,181.0,P deg,5.3,P ms-1,7.0,P degC,96,R ugm-3,76,R ugm-3,223,R ugm-3,2,R ugm-3,8,R ugm-3 (TEOM FDMS),181.0,P deg,5.3,P ms-1,7.0,P degC,2,R ugm-3,34,R ugm-3,37,R ugm-3,2,R ugm-3 (TEOM FDMS),23,R ugm-3,2,R ugm-3 (TEOM FDMS),-0,R ugm-3 (TEOM FDMS)
18-01-2014,02:00,187.9,P deg,6.4,P ms-1,8.1,P degC,45,R ugm-3,67,R ugm-3,136,R ugm-3,8,R ugm-3,10,R ugm-3 (TEOM FDMS),187.9,P deg,6.4,P ms-1,8.1,P degC,1,R ugm-3,25,R ugm-3,27,R ugm-3,3,R ugm-3 (TEOM FDMS),34,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
18-01-2014,03:00,183.8,P deg,7.1,P ms-1,8.2,P degC,58,R ugm-3,66,R ugm-3,155,R ugm-3,5,R ugm-3,18,R ugm-3 (TEOM FDMS),183.8,P deg,7.1,P ms-1,8.2,P degC,3,R ugm-3,30,R ugm-3,35,R ugm-3,3,R ugm-3 (TEOM FDMS),25,R ugm-3,7,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,04:00,181.5,P deg,7.5,P ms-1,8.2,P degC,31,R ugm-3,46,R ugm-3,94,R ugm-3,14,R ugm-3,19,R ugm-3 (TEOM FDMS),181.5,P deg,7.5,P ms-1,8.2,P degC,1,R ugm-3,18,R ugm-3,19,R ugm-3,5,R ugm-3 (TEOM FDMS),35,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,05:00,177.9,P deg,7.9,P ms-1,8.0,P degC,30,R ugm-3,46,R ugm-3,93,R ugm-3,16,R ugm-3,18,R ugm-3 (TEOM FDMS),177.9,P deg,7.9,P ms-1,8.0,P degC,1,R ugm-3,16,R ugm-3,18,R ugm-3,4,R ugm-3 (TEOM FDMS),35,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,06:00,175.4,P deg,8.1,P ms-1,7.9,P degC,31,R ugm-3,54,R ugm-3,102,R ugm-3,13,R ugm-3,17,R ugm-3 (TEOM FDMS),175.4,P deg,8.1,P ms-1,7.9,P degC,0,R ugm-3,18,R ugm-3,19,R ugm-3,4,R ugm-3 (TEOM FDMS),34,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
18-01-2014,07:00,171.1,P deg,8.0,P ms-1,7.8,P degC,44,R ugm-3,63,R ugm-3,131,R ugm-3,11,R ugm-3,14,R ugm-3 (TEOM FDMS),171.1,P deg,8.0,P ms-1,7.8,P degC,0,R ugm-3,18,R ugm-3,19,R ugm-3,12,R ugm-3 (TEOM FDMS),36,R ugm-3,14,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,08:00,166.3,P deg,7.9,P ms-1,7.5,P degC,53,R ugm-3,73,R ugm-3,155,R ugm-3,10,R ugm-3,15,R ugm-3 (TEOM FDMS),166.3,P deg,7.9,P ms-1,7.5,P degC,2,R ugm-3,26,R ugm-3,29,R ugm-3,7,R ugm-3 (TEOM FDMS),29,R ugm-3,10,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,09:00,163.9,P deg,8.1,P ms-1,7.5,P degC,71,R ugm-3,81,R ugm-3,190,R ugm-3,5,R ugm-3,15,R ugm-3 (TEOM FDMS),163.9,P deg,8.1,P ms-1,7.5,P degC,2,R ugm-3,28,R ugm-3,31,R ugm-3,6,R ugm-3 (TEOM FDMS),24,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,10:00,163.3,P deg,8.4,P ms-1,7.8,P degC,77,R ugm-3,85,R ugm-3,202,R ugm-3,5,R ugm-3,14,R ugm-3 (TEOM FDMS),163.3,P deg,8.4,P ms-1,7.8,P degC,4,R ugm-3,30,R ugm-3,36,R ugm-3,5,R ugm-3 (TEOM FDMS),25,R ugm-3,8,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,11:00,165.4,P deg,8.5,P ms-1,8.2,P degC,62,R ugm-3,77,R ugm-3,173,R ugm-3,11,R ugm-3,14,R ugm-3 (TEOM FDMS),165.4,P deg,8.5,P ms-1,8.2,P degC,5,R ugm-3,23,R ugm-3,31,R ugm-3,5,R ugm-3 (TEOM FDMS),34,R ugm-3,8,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,12:00,165.1,P deg,8.4,P ms-1,8.3,P degC,57,R ugm-3,75,R ugm-3,163,R ugm-3,12,R ugm-3,20,R ugm-3 (TEOM FDMS),165.1,P deg,8.4,P ms-1,8.3,P degC,5,R ugm-3,24,R ugm-3,31,R ugm-3,6,R ugm-3 (TEOM FDMS),30,R ugm-3,9,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,13:00,164.9,P deg,8.4,P ms-1,8.2,P degC,54,R ugm-3,69,R ugm-3,153,R ugm-3,13,R ugm-3,18,R ugm-3 (TEOM FDMS),164.9,P deg,8.4,P ms-1,8.2,P degC,4,R ugm-3,19,R ugm-3,25,R ugm-3,8,R ugm-3 (TEOM FDMS),33,R ugm-3,12,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
18-01-2014,14:00,161.3,P deg,8.3,P ms-1,8.0,P degC,66,R ugm-3,72,R ugm-3,173,R ugm-3,10,R ugm-3,18,R ugm-3 (TEOM FDMS),161.3,P deg,8.3,P ms-1,8.0,P degC,4,R ugm-3,18,R ugm-3,25,R ugm-3,9,R ugm-3 (TEOM FDMS),34,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,15:00,162.1,P deg,8.4,P ms-1,7.8,P degC,51,R ugm-3,64,R ugm-3,141,R ugm-3,15,R ugm-3,16,R ugm-3 (TEOM FDMS),162.1,P deg,8.4,P ms-1,7.8,P degC,3,R ugm-3,16,R ugm-3,20,R ugm-3,9,R ugm-3 (TEOM FDMS),38,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
18-01-2014,16:00,162.0,P deg,8.6,P ms-1,7.5,P degC,52,R ugm-3,69,R ugm-3,149,R ugm-3,13,R ugm-3,17,R ugm-3 (TEOM FDMS),162.0,P deg,8.6,P ms-1,7.5,P degC,3,R ugm-3,21,R ugm-3,25,R ugm-3,8,R ugm-3 (TEOM FDMS),31,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,17:00,159.5,P deg,8.6,P ms-1,7.3,P degC,85,R ugm-3,79,R ugm-3,209,R ugm-3,5,R ugm-3,20,R ugm-3 (TEOM FDMS),159.5,P deg,8.6,P ms-1,7.3,P degC,1,R ugm-3,24,R ugm-3,26,R ugm-3,12,R ugm-3 (TEOM FDMS),24,R ugm-3,12,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
18-01-2014,18:00,157.6,P deg,8.5,P ms-1,7.4,P degC,65,R ugm-3,75,R ugm-3,175,R ugm-3,4,R ugm-3,21,R ugm-3 (TEOM FDMS),157.6,P deg,8.5,P ms-1,7.4,P degC,3,R ugm-3,36,R ugm-3,40,R ugm-3,13,R ugm-3 (TEOM FDMS),17,R ugm-3,17,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
18-01-2014,19:00,158.3,P deg,8.4,P ms-1,7.6,P degC,80,R ugm-3,74,R ugm-3,196,R ugm-3,4,R ugm-3,16,R ugm-3 (TEOM FDMS),158.3,P deg,8.4,P ms-1,7.6,P degC,1,R ugm-3,27,R ugm-3,29,R ugm-3,10,R ugm-3 (TEOM FDMS),26,R ugm-3,14,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
18-01-2014,20:00,160.6,P deg,8.4,P ms-1,7.7,P degC,65,R ugm-3,76,R ugm-3,175,R ugm-3,5,R ugm-3,16,R ugm-3 (TEOM FDMS),160.6,P deg,8.4,P ms-1,7.7,P degC,1,R ugm-3,24,R ugm-3,26,R ugm-3,9,R ugm-3 (TEOM FDMS),29,R ugm-3,13,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
18-01-2014,21:00,161.8,P deg,8.1,P ms-1,7.8,P degC,41,R ugm-3,65,R ugm-3,127,R ugm-3,10,R ugm-3,16,R ugm-3 (TEOM FDMS),161.8,P deg,8.1,P ms-1,7.8,P degC,1,R ugm-3,20,R ugm-3,21,R ugm-3,9,R ugm-3 (TEOM FDMS),32,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
18-01-2014,22:00,164.8,P deg,8.0,P ms-1,7.8,P degC,53,R ugm-3,65,R ugm-3,145,R ugm-3,7,R ugm-3,16,R ugm-3 (TEOM FDMS),164.8,P deg,8.0,P ms-1,7.8,P degC,1,R ugm-3,21,R ugm-3,23,R ugm-3,8,R ugm-3 (TEOM FDMS),31,R ugm-3,10,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
18-01-2014,23:00,168.0,P deg,8.1,P ms-1,7.9,P degC,33,R ugm-3,57,R ugm-3,108,R ugm-3,11,R ugm-3,15,R ugm-3 (TEOM FDMS),168.0,P deg,8.1,P ms-1,7.9,P degC,1,R ugm-3,19,R ugm-3,20,R ugm-3,9,R ugm-3 (TEOM FDMS),35,R ugm-3,12,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
