Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Teddington,,,,,,,,,,,,,,London Teddington Bushy Park,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Ozone",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
24-04-2014,02:00,210.3,P deg,1.1,P ms-1,8.7,P degC,1.3,P ugm-3,4.5,P ugm-3,8.3,P ugm-3,46,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
24-04-2014,03:00,218.4,P deg,0.9,P ms-1,8.6,P degC,0.9,P ugm-3,3.8,P ugm-3,7.0,P ugm-3,44,P ugm-3,4,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
24-04-2014,04:00,224.6,P deg,0.9,P ms-1,8.4,P degC,0.9,P ugm-3,3.0,P ugm-3,6.2,P ugm-3,44,P ugm-3,5,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
24-04-2014,05:00,228.9,P deg,0.9,P ms-1,8.2,P degC,0.8,P ugm-3,3.4,P ugm-3,6.4,P ugm-3,42,P ugm-3,6,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
24-04-2014,06:00,252.8,P deg,0.9,P ms-1,8.1,P degC,1.1,P ugm-3,4.9,P ugm-3,8.4,P ugm-3,32,P ugm-3,8,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
24-04-2014,07:00,264.2,P deg,0.9,P ms-1,8.0,P degC,1.9,P ugm-3,9.8,P ugm-3,14.4,P ugm-3,33,P ugm-3,11,P ugm-3 (TEOM FDMS),17,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
24-04-2014,08:00,299.8,P deg,0.7,P ms-1,8.2,P degC,2.7,P ugm-3,10.4,P ugm-3,16.2,P ugm-3,48,P ugm-3,9,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
24-04-2014,09:00,352.5,P deg,0.6,P ms-1,9.1,P degC,3.4,P ugm-3,10.0,P ugm-3,16.9,P ugm-3,59,P ugm-3,5,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
24-04-2014,10:00,49.6,P deg,0.8,P ms-1,10.2,P degC,2.7,P ugm-3,7.8,P ugm-3,13.7,P ugm-3,68,P ugm-3,4,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
24-04-2014,11:00,68.6,P deg,1.1,P ms-1,14.5,P degC,2.2,P ugm-3,6.9,P ugm-3,12.1,P ugm-3,75,P ugm-3,2,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
24-04-2014,12:00,103.1,P deg,1.0,P ms-1,16.7,P degC,1.9,P ugm-3,6.4,P ugm-3,11.2,P ugm-3,81,P ugm-3,6,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),0.000000,P ugm-3 (TEOM FDMS)
24-04-2014,13:00,106.1,P deg,0.7,P ms-1,18.0,P degC,1.7,P ugm-3,6.4,P ugm-3,10.9,P ugm-3,81,P ugm-3,4,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
24-04-2014,14:00,129.9,P deg,0.8,P ms-1,18.9,P degC,2.1,P ugm-3,9.0,P ugm-3,14.1,P ugm-3,78,P ugm-3,3,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
24-04-2014,15:00,162.7,P deg,1.5,P ms-1,17.5,P degC,2.9,P ugm-3,12.9,P ugm-3,19.1,P ugm-3,74,P ugm-3,-0,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
24-04-2014,16:00,95.9,P deg,1.2,P ms-1,16.5,P degC,1.8,P ugm-3,7.2,P ugm-3,11.8,P ugm-3,85,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
24-04-2014,17:00,72.2,P deg,2.7,P ms-1,16.0,P degC,1.2,P ugm-3,6.5,P ugm-3,10.2,P ugm-3,90,P ugm-3,6,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
24-04-2014,18:00,88.5,P deg,3.1,P ms-1,14.7,P degC,0.8,P ugm-3,10.6,P ugm-3,13.6,P ugm-3,77,P ugm-3,4,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
24-04-2014,19:00,96.5,P deg,3.6,P ms-1,13.1,P degC,0.9,P ugm-3,16.2,P ugm-3,19.3,P ugm-3,62,P ugm-3,7,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
24-04-2014,20:00,91.8,P deg,3.2,P ms-1,11.5,P degC,0.6,P ugm-3,20.0,P ugm-3,22.7,P ugm-3,53,P ugm-3,11,P ugm-3 (TEOM FDMS),14,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
24-04-2014,21:00,72.1,P deg,3.0,P ms-1,10.2,P degC,0.5,P ugm-3,26.1,P ugm-3,28.7,P ugm-3,46,P ugm-3,10,P ugm-3 (TEOM FDMS),18,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
24-04-2014,22:00,52.2,P deg,2.9,P ms-1,9.5,P degC,0.8,P ugm-3,14.5,P ugm-3,17.5,P ugm-3,66,P ugm-3,5,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
24-04-2014,23:00,36.1,P deg,3.0,P ms-1,9.3,P degC,0.7,P ugm-3,21.1,P ugm-3,24.0,P ugm-3,51,P ugm-3,9,P ugm-3 (TEOM FDMS),15,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
24-04-2014,24:00,28.6,P deg,3.3,P ms-1,8.8,P degC,0.8,P ugm-3,22.2,P ugm-3,25.3,P ugm-3,49,P ugm-3,9,P ugm-3 (TEOM FDMS),16,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
25-04-2014,01:00,44.3,P deg,2.4,P ms-1,7.5,P degC,1.0,P ugm-3,17.9,P ugm-3,21.2,P ugm-3,56,P ugm-3,10,P ugm-3 (TEOM FDMS),17,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
25-04-2014,02:00,42.1,P deg,2.2,P ms-1,7.8,P degC,2.0,P ugm-3,17.9,P ugm-3,22.7,P ugm-3,54,P ugm-3,11,P ugm-3 (TEOM FDMS),21,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
25-04-2014,03:00,40.2,P deg,2.5,P ms-1,7.9,P degC,0.6,P ugm-3,18.1,P ugm-3,20.7,P ugm-3,49,P ugm-3,13,P ugm-3 (TEOM FDMS),23,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
25-04-2014,04:00,33.3,P deg,2.6,P ms-1,8.0,P degC,0.6,P ugm-3,13.8,P ugm-3,16.5,P ugm-3,59,P ugm-3,14,P ugm-3 (TEOM FDMS),24,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
25-04-2014,05:00,31.0,P deg,2.9,P ms-1,8.0,P degC,0.8,P ugm-3,13.1,P ugm-3,15.9,P ugm-3,58,P ugm-3,14,P ugm-3 (TEOM FDMS),24,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
25-04-2014,06:00,28.4,P deg,3.0,P ms-1,7.9,P degC,3.5,P ugm-3,18.4,P ugm-3,25.4,P ugm-3,44,P ugm-3,20,P ugm-3 (TEOM FDMS),29,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
25-04-2014,07:00,31.1,P deg,3.2,P ms-1,7.9,P degC,3.6,P ugm-3,21.7,P ugm-3,28.9,P ugm-3,39,P ugm-3,16,P ugm-3 (TEOM FDMS),27,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS)
25-04-2014,08:00,30.5,P deg,3.1,P ms-1,8.6,P degC,4.4,P ugm-3,23.9,P ugm-3,32.5,P ugm-3,39,P ugm-3,14,P ugm-3 (TEOM FDMS),23,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
25-04-2014,09:00,32.3,P deg,3.3,P ms-1,9.4,P degC,7.3,P ugm-3,30.0,P ugm-3,42.9,P ugm-3,27,P ugm-3,11,P ugm-3 (TEOM FDMS),21,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
25-04-2014,10:00,33.5,P deg,3.7,P ms-1,10.3,P degC,7.0,P ugm-3,29.4,P ugm-3,41.8,P ugm-3,27,P ugm-3,13,P ugm-3 (TEOM FDMS),22,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
25-04-2014,11:00,33.4,P deg,3.7,P ms-1,11.5,P degC,8.2,P ugm-3,28.2,P ugm-3,42.4,P ugm-3,24,P ugm-3,14,P ugm-3 (TEOM FDMS),26,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS)
25-04-2014,12:00,36.8,P deg,3.6,P ms-1,12.9,P degC,7.5,P ugm-3,22.3,P ugm-3,35.7,P ugm-3,23,P ugm-3,16,P ugm-3 (TEOM FDMS),24,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
25-04-2014,13:00,45.8,P deg,4.0,P ms-1,14.5,P degC,9.4,P ugm-3,25.9,P ugm-3,42.2,P ugm-3,15,P ugm-3,16,P ugm-3 (TEOM FDMS),26,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
25-04-2014,14:00,48.6,P deg,3.4,P ms-1,15.5,P degC,10.1,P ugm-3,24.7,P ugm-3,41.9,P ugm-3,12,P ugm-3,21,P ugm-3 (TEOM FDMS),30,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
25-04-2014,15:00,6.0,P deg,1.6,P ms-1,18.0,P degC,15.5,P ugm-3,29.8,P ugm-3,55.4,P ugm-3,5,P ugm-3,16,P ugm-3 (TEOM FDMS),26,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
25-04-2014,16:00,287.8,P deg,2.6,P ms-1,17.0,P degC,3.1,P ugm-3,23.7,P ugm-3,30.2,P ugm-3,12,P ugm-3,1,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
25-04-2014,17:00,285.5,P deg,2.9,P ms-1,17.3,P degC,3.9,P ugm-3,28.1,P ugm-3,35.8,P ugm-3,13,P ugm-3,-1,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
25-04-2014,18:00,281.1,P deg,3.0,P ms-1,16.0,P degC,3.7,P ugm-3,26.2,P ugm-3,33.6,P ugm-3,17,P ugm-3,0,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
25-04-2014,19:00,286.0,P deg,3.9,P ms-1,13.7,P degC,2.1,P ugm-3,24.1,P ugm-3,29.2,P ugm-3,19,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
25-04-2014,20:00,277.4,P deg,2.8,P ms-1,13.1,P degC,1.1,P ugm-3,23.2,P ugm-3,26.8,P ugm-3,18,P ugm-3,2,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
25-04-2014,21:00,229.4,P deg,3.3,P ms-1,12.4,P degC,1.1,P ugm-3,22.6,P ugm-3,26.0,P ugm-3,15,P ugm-3,2,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
25-04-2014,22:00,235.2,P deg,4.1,P ms-1,10.8,P degC,1.5,P ugm-3,20.1,P ugm-3,24.1,P ugm-3,19,P ugm-3,5,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
25-04-2014,23:00,224.2,P deg,4.0,P ms-1,9.8,P degC,1.7,P ugm-3,12.6,P ugm-3,16.9,P ugm-3,42,P ugm-3,7,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
25-04-2014,24:00,209.8,P deg,3.9,P ms-1,8.8,P degC,0.9,P ugm-3,6.7,P ugm-3,9.9,P ugm-3,64,P ugm-3,11,P ugm-3 (TEOM FDMS),17,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
26-04-2014,01:00,No data,,No data,,No data,,0.8,P ugm-3,5.4,P ugm-3,8.4,P ugm-3,71,P ugm-3,14,P ugm-3 (TEOM FDMS),22,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
26-04-2014,02:00,No data,,No data,,No data,,1.0,P ugm-3,5.7,P ugm-3,9.0,P ugm-3,65,P ugm-3,11,P ugm-3 (TEOM FDMS),21,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS)
26-04-2014,03:00,No data,,No data,,No data,,0.9,P ugm-3,5.3,P ugm-3,8.5,P ugm-3,61,P ugm-3,7,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
26-04-2014,04:00,No data,,No data,,No data,,0.6,P ugm-3,4.2,P ugm-3,6.9,P ugm-3,63,P ugm-3,4,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS)
26-04-2014,05:00,No data,,No data,,No data,,0.7,P ugm-3,2.3,P ugm-3,5.1,P ugm-3,71,P ugm-3,0,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
26-04-2014,06:00,No data,,No data,,No data,,0.7,P ugm-3,1.8,P ugm-3,4.7,P ugm-3,76,P ugm-3,2,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
26-04-2014,07:00,No data,,No data,,No data,,1.2,P ugm-3,2.6,P ugm-3,6.2,P ugm-3,75,P ugm-3,1,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
26-04-2014,08:00,No data,,No data,,No data,,1.1,P ugm-3,2.9,P ugm-3,6.4,P ugm-3,73,P ugm-3,3,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
26-04-2014,09:00,No data,,No data,,No data,,1.3,P ugm-3,2.5,P ugm-3,6.4,P ugm-3,77,P ugm-3,7,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),-1,P ugm-3 (TEOM FDMS)
26-04-2014,10:00,No data,,No data,,No data,,1.3,P ugm-3,0.8,P ugm-3,4.5,P ugm-3,86,P ugm-3,6,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
26-04-2014,11:00,No data,,No data,,No data,,1.0,P ugm-3,1.3,P ugm-3,4.5,P ugm-3,85,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
26-04-2014,12:00,No data,,No data,,No data,,0.8,P ugm-3,0.8,P ugm-3,3.8,P ugm-3,86,P ugm-3,5,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
26-04-2014,13:00,No data,,No data,,No data,,0.7,P ugm-3,0.1,P ugm-3,3.0,P ugm-3,85,P ugm-3,9,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
26-04-2014,14:00,No data,,No data,,No data,,0.6,P ugm-3,-0.4,P ugm-3,2.2,P ugm-3,87,P ugm-3,5,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
26-04-2014,15:00,No data,,No data,,No data,,0.7,P ugm-3,-0.3,P ugm-3,2.5,P ugm-3,87,P ugm-3,4,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
26-04-2014,16:00,No data,,No data,,No data,,0.7,P ugm-3,0.2,P ugm-3,2.9,P ugm-3,84,P ugm-3,1,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
26-04-2014,17:00,No data,,No data,,No data,,0.6,P ugm-3,0.3,P ugm-3,2.9,P ugm-3,85,P ugm-3,0.000000,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
26-04-2014,18:00,No data,,No data,,No data,,0.7,P ugm-3,1.1,P ugm-3,4.0,P ugm-3,84,P ugm-3,1,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
26-04-2014,19:00,No data,,No data,,No data,,0.7,P ugm-3,0.8,P ugm-3,3.5,P ugm-3,87,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
26-04-2014,20:00,No data,,No data,,No data,,0.5,P ugm-3,2.4,P ugm-3,5.0,P ugm-3,84,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
26-04-2014,21:00,No data,,No data,,No data,,0.5,P ugm-3,4.0,P ugm-3,6.6,P ugm-3,79,P ugm-3,-0,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS)
26-04-2014,22:00,No data,,No data,,No data,,0.9,P ugm-3,2.8,P ugm-3,5.9,P ugm-3,79,P ugm-3,2,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
26-04-2014,23:00,No data,,No data,,No data,,0.4,P ugm-3,2.5,P ugm-3,4.9,P ugm-3,78,P ugm-3,3,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
26-04-2014,24:00,No data,,No data,,No data,,0.6,P ugm-3,5.1,P ugm-3,7.8,P ugm-3,71,P ugm-3,3,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
27-04-2014,01:00,138.9,P deg,4.6,P ms-1,8.2,P degC,0.4,P ugm-3,2.7,P ugm-3,5.0,P ugm-3,74,P ugm-3,2,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
27-04-2014,02:00,137.5,P deg,4.7,P ms-1,8.2,P degC,0.6,P ugm-3,2.2,P ugm-3,4.9,P ugm-3,69,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
27-04-2014,03:00,134.5,P deg,4.7,P ms-1,8.3,P degC,0.4,P ugm-3,3.7,P ugm-3,6.2,P ugm-3,64,P ugm-3,4,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,04:00,132.3,P deg,4.7,P ms-1,8.7,P degC,0.4,P ugm-3,1.6,P ugm-3,4.0,P ugm-3,68,P ugm-3,3,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
27-04-2014,05:00,128.8,P deg,4.7,P ms-1,8.9,P degC,0.8,P ugm-3,1.1,P ugm-3,4.0,P ugm-3,66,P ugm-3,6,P ugm-3 (TEOM FDMS),6,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
27-04-2014,06:00,126.9,P deg,4.6,P ms-1,9.2,P degC,0.4,P ugm-3,1.7,P ugm-3,4.1,P ugm-3,64,P ugm-3,5,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,07:00,125.1,P deg,4.4,P ms-1,9.7,P degC,0.8,P ugm-3,4.4,P ugm-3,7.4,P ugm-3,58,P ugm-3,4,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
27-04-2014,08:00,123.9,P deg,4.6,P ms-1,10.6,P degC,1.1,P ugm-3,5.0,P ugm-3,8.5,P ugm-3,58,P ugm-3,4,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS)
27-04-2014,09:00,123.3,P deg,4.7,P ms-1,11.6,P degC,1.2,P ugm-3,1.8,P ugm-3,5.4,P ugm-3,68,P ugm-3,7,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),0,P ugm-3 (TEOM FDMS)
27-04-2014,10:00,119.8,P deg,4.7,P ms-1,12.1,P degC,0.9,P ugm-3,0.0,P ugm-3,3.2,P ugm-3,79,P ugm-3,3,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
27-04-2014,11:00,120.9,P deg,4.9,P ms-1,12.6,P degC,0.9,P ugm-3,0.2,P ugm-3,3.3,P ugm-3,82,P ugm-3,6,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,12:00,114.7,P deg,4.9,P ms-1,13.2,P degC,0.8,P ugm-3,2.3,P ugm-3,5.3,P ugm-3,80,P ugm-3,6,P ugm-3 (TEOM FDMS),7,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
27-04-2014,13:00,111.0,P deg,4.7,P ms-1,13.5,P degC,1.1,P ugm-3,1.8,P ugm-3,5.2,P ugm-3,80,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
27-04-2014,14:00,118.7,P deg,4.9,P ms-1,14.1,P degC,0.9,P ugm-3,1.2,P ugm-3,4.4,P ugm-3,84,P ugm-3,6,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS)
27-04-2014,15:00,115.3,P deg,4.3,P ms-1,13.7,P degC,0.8,P ugm-3,1.9,P ugm-3,4.9,P ugm-3,82,P ugm-3,5,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,16:00,101.5,P deg,4.0,P ms-1,13.4,P degC,1.2,P ugm-3,3.7,P ugm-3,7.2,P ugm-3,81,P ugm-3,8,P ugm-3 (TEOM FDMS),10,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS)
27-04-2014,17:00,92.4,P deg,3.5,P ms-1,13.0,P degC,0.9,P ugm-3,4.2,P ugm-3,7.4,P ugm-3,78,P ugm-3,9,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS),0,P ugm-3 (TEOM FDMS)
27-04-2014,18:00,86.1,P deg,3.5,P ms-1,13.0,P degC,0.8,P ugm-3,6.8,P ugm-3,9.9,P ugm-3,72,P ugm-3,13,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS),-1,P ugm-3 (TEOM FDMS)
27-04-2014,19:00,85.8,P deg,4.0,P ms-1,11.4,P degC,1.0,P ugm-3,11.7,P ugm-3,15.0,P ugm-3,66,P ugm-3,10,P ugm-3 (TEOM FDMS),13,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,20:00,81.4,P deg,4.0,P ms-1,10.2,P degC,0.9,P ugm-3,10.4,P ugm-3,13.5,P ugm-3,63,P ugm-3,11,P ugm-3 (TEOM FDMS),14,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,21:00,64.6,P deg,3.6,P ms-1,9.3,P degC,0.7,P ugm-3,10.9,P ugm-3,13.5,P ugm-3,59,P ugm-3,11,P ugm-3 (TEOM FDMS),14,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS)
27-04-2014,22:00,55.3,P deg,3.4,P ms-1,8.6,P degC,0.6,P ugm-3,9.7,P ugm-3,12.4,P ugm-3,60,P ugm-3,12,P ugm-3 (TEOM FDMS),17,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
27-04-2014,23:00,48.7,P deg,3.4,P ms-1,8.0,P degC,0.7,P ugm-3,9.6,P ugm-3,12.4,P ugm-3,58,P ugm-3,16,P ugm-3 (TEOM FDMS),21,P ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS)
27-04-2014,24:00,40.8,P deg,3.3,P ms-1,7.5,P degC,0.8,P ugm-3,14.5,P ugm-3,17.4,P ugm-3,47,P ugm-3,17,P ugm-3 (TEOM FDMS),25,P ugm-3 (TEOM FDMS),8,P ugm-3 (TEOM FDMS)
28-04-2014,01:00,32.7,P deg,2.5,P ms-1,6.6,P degC,0.7,P ugm-3,20.4,P ugm-3,23.2,P ugm-3,35,P ugm-3,21,P ugm-3 (TEOM FDMS),31,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS)
28-04-2014,02:00,43.7,P deg,2.5,P ms-1,6.9,P degC,0.9,P ugm-3,18.5,P ugm-3,21.6,P ugm-3,33,P ugm-3,18,P ugm-3 (TEOM FDMS),29,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS)
28-04-2014,03:00,48.0,P deg,2.3,P ms-1,7.0,P degC,0.7,P ugm-3,13.4,P ugm-3,16.2,P ugm-3,39,P ugm-3,16,P ugm-3 (TEOM FDMS),25,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
28-04-2014,04:00,42.9,P deg,2.2,P ms-1,7.2,P degC,1.4,P ugm-3,13.1,P ugm-3,16.9,P ugm-3,36,P ugm-3,17,P ugm-3 (TEOM FDMS),29,P ugm-3 (TEOM FDMS),12,P ugm-3 (TEOM FDMS)
28-04-2014,05:00,36.0,P deg,2.0,P ms-1,7.4,P degC,0.9,P ugm-3,12.4,P ugm-3,15.5,P ugm-3,36,P ugm-3,21,P ugm-3 (TEOM FDMS),30,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
28-04-2014,06:00,34.4,P deg,2.0,P ms-1,7.5,P degC,2.7,P ugm-3,16.4,P ugm-3,22.3,P ugm-3,31,P ugm-3,22,P ugm-3 (TEOM FDMS),32,P ugm-3 (TEOM FDMS),9,P ugm-3 (TEOM FDMS)
28-04-2014,07:00,35.5,P deg,2.1,P ms-1,7.7,P degC,5.7,P ugm-3,21.8,P ugm-3,32.4,P ugm-3,25,P ugm-3,24,P ugm-3 (TEOM FDMS),35,P ugm-3 (TEOM FDMS),11,P ugm-3 (TEOM FDMS)
