Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,London Eltham,,,,,,,,,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit,"Non-volatile PM2.5 (Hourly measured)",status/unit,"Ozone",status/unit,"PM2.5 particulate matter (Hourly measured)",status/unit,"Volatile PM2.5 (Hourly measured)",status/unit
02-02-2014,22:00,199.2,P deg,4.2,P ms-1,5.6,P degC,2,R ugm-3,18,R ugm-3,21,R ugm-3,, ,49,R ugm-3,, ,, 
02-02-2014,23:00,192.6,P deg,4.5,P ms-1,5.6,P degC,2,R ugm-3,16,R ugm-3,19,R ugm-3,, ,46,R ugm-3,, ,, 
02-02-2014,24:00,186.8,P deg,4.8,P ms-1,5.8,P degC,1,R ugm-3,15,R ugm-3,16,R ugm-3,, ,40,R ugm-3,, ,, 
03-02-2014,01:00,180.4,P deg,4.5,P ms-1,4.6,P degC,2,R ugm-3,9,R ugm-3,12,R ugm-3,, ,51,R ugm-3,, ,, 
03-02-2014,02:00,177.7,P deg,5.2,P ms-1,5.2,P degC,1,R ugm-3,10,R ugm-3,11,R ugm-3,, ,56,R ugm-3,, ,, 
03-02-2014,03:00,176.0,P deg,5.6,P ms-1,5.4,P degC,1,R ugm-3,10,R ugm-3,12,R ugm-3,, ,49,R ugm-3,, ,, 
03-02-2014,04:00,174.4,P deg,5.6,P ms-1,5.3,P degC,1,R ugm-3,10,R ugm-3,11,R ugm-3,, ,47,R ugm-3,, ,, 
03-02-2014,05:00,172.5,P deg,5.7,P ms-1,5.2,P degC,1,R ugm-3,9,R ugm-3,11,R ugm-3,, ,47,R ugm-3,, ,, 
03-02-2014,06:00,172.9,P deg,6.0,P ms-1,5.2,P degC,2,R ugm-3,16,R ugm-3,19,R ugm-3,, ,44,R ugm-3,, ,, 
03-02-2014,07:00,172.0,P deg,6.4,P ms-1,5.1,P degC,6,R ugm-3,27,R ugm-3,36,R ugm-3,, ,33,R ugm-3,, ,, 
03-02-2014,08:00,171.4,P deg,6.7,P ms-1,5.2,P degC,10,R ugm-3,40,R ugm-3,56,R ugm-3,, ,20,R ugm-3,, ,, 
03-02-2014,09:00,169.3,P deg,7.0,P ms-1,6.1,P degC,12,R ugm-3,40,R ugm-3,59,R ugm-3,, ,20,R ugm-3,, ,, 
03-02-2014,10:00,167.7,P deg,7.2,P ms-1,7.2,P degC,7,R ugm-3,25,R ugm-3,36,R ugm-3,, ,37,R ugm-3,, ,, 
03-02-2014,11:00,163.5,P deg,7.9,P ms-1,7.7,P degC,5,R ugm-3,14,R ugm-3,22,R ugm-3,, ,52,R ugm-3,, ,, 
03-02-2014,12:00,164.1,P deg,8.3,P ms-1,8.1,P degC,4,R ugm-3,11,R ugm-3,18,R ugm-3,, ,58,R ugm-3,, ,, 
03-02-2014,13:00,163.2,P deg,8.1,P ms-1,8.1,P degC,4,R ugm-3,11,R ugm-3,17,R ugm-3,, ,59,R ugm-3,, ,, 
03-02-2014,14:00,159.4,P deg,7.4,P ms-1,7.4,P degC,3,R ugm-3,12,R ugm-3,18,R ugm-3,, ,59,R ugm-3,, ,, 
03-02-2014,15:00,156.8,P deg,6.2,P ms-1,6.6,P degC,5,R ugm-3,12,R ugm-3,19,R ugm-3,, ,59,R ugm-3,, ,, 
03-02-2014,16:00,157.5,P deg,7.1,P ms-1,6.0,P degC,5,R ugm-3,17,R ugm-3,26,R ugm-3,, ,54,R ugm-3,, ,, 
03-02-2014,17:00,157.4,P deg,7.1,P ms-1,5.6,P degC,4,R ugm-3,23,R ugm-3,30,R ugm-3,, ,46,R ugm-3,, ,, 
03-02-2014,18:00,157.6,P deg,7.0,P ms-1,5.5,P degC,5,R ugm-3,28,R ugm-3,36,R ugm-3,, ,42,R ugm-3,, ,, 
03-02-2014,19:00,159.2,P deg,6.9,P ms-1,5.4,P degC,5,R ugm-3,26,R ugm-3,34,R ugm-3,, ,43,R ugm-3,, ,, 
03-02-2014,20:00,161.8,P deg,6.9,P ms-1,5.3,P degC,3,R ugm-3,18,R ugm-3,23,R ugm-3,, ,49,R ugm-3,, ,, 
03-02-2014,21:00,165.4,P deg,6.9,P ms-1,5.3,P degC,2,R ugm-3,14,R ugm-3,18,R ugm-3,, ,51,R ugm-3,, ,, 
03-02-2014,22:00,170.5,P deg,6.9,P ms-1,5.3,P degC,3,R ugm-3,12,R ugm-3,16,R ugm-3,, ,49,R ugm-3,, ,, 
03-02-2014,23:00,177.5,P deg,6.9,P ms-1,5.3,P degC,2,R ugm-3,16,R ugm-3,19,R ugm-3,, ,45,R ugm-3,, ,, 
03-02-2014,24:00,182.0,P deg,6.5,P ms-1,5.6,P degC,2,R ugm-3,20,R ugm-3,22,R ugm-3,, ,38,R ugm-3,, ,, 
04-02-2014,01:00,177.9,P deg,5.9,P ms-1,6.1,P degC,2,R ugm-3,20,R ugm-3,23,R ugm-3,, ,36,R ugm-3,, ,, 
04-02-2014,02:00,190.0,P deg,5.5,P ms-1,6.8,P degC,1,R ugm-3,13,R ugm-3,15,R ugm-3,, ,44,R ugm-3,, ,, 
04-02-2014,03:00,218.2,P deg,4.8,P ms-1,6.7,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3,, ,56,R ugm-3,, ,, 
04-02-2014,04:00,239.4,P deg,5.0,P ms-1,6.1,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,, ,69,R ugm-3,, ,, 
04-02-2014,05:00,240.5,P deg,4.9,P ms-1,5.5,P degC,1,R ugm-3,6,R ugm-3,8,R ugm-3,, ,70,R ugm-3,, ,, 
04-02-2014,06:00,236.2,P deg,4.4,P ms-1,5.1,P degC,2,R ugm-3,9,R ugm-3,13,R ugm-3,, ,64,R ugm-3,, ,, 
04-02-2014,07:00,220.5,P deg,4.5,P ms-1,5.0,P degC,3,R ugm-3,17,R ugm-3,22,R ugm-3,, ,57,R ugm-3,, ,, 
04-02-2014,08:00,214.6,P deg,5.3,P ms-1,5.3,P degC,5,R ugm-3,26,R ugm-3,33,R ugm-3,, ,49,R ugm-3,, ,, 
04-02-2014,09:00,212.6,P deg,5.5,P ms-1,6.5,P degC,7,R ugm-3,35,R ugm-3,46,R ugm-3,, ,41,R ugm-3,, ,, 
04-02-2014,10:00,207.3,P deg,5.7,P ms-1,7.9,P degC,10,R ugm-3,30,R ugm-3,46,R ugm-3,, ,39,R ugm-3,, ,, 
04-02-2014,11:00,204.5,P deg,6.8,P ms-1,8.8,P degC,5,R ugm-3,14,R ugm-3,21,R ugm-3,, ,56,R ugm-3,, ,, 
04-02-2014,12:00,200.4,P deg,7.1,P ms-1,9.2,P degC,4,R ugm-3,10,R ugm-3,17,R ugm-3,, ,65,R ugm-3,, ,, 
04-02-2014,13:00,196.0,P deg,7.5,P ms-1,9.3,P degC,4,R ugm-3,9,R ugm-3,15,R ugm-3,, ,70,R ugm-3,, ,, 
04-02-2014,14:00,192.5,P deg,7.6,P ms-1,9.0,P degC,3,R ugm-3,8,R ugm-3,13,R ugm-3,, ,71,R ugm-3,, ,, 
04-02-2014,15:00,183.5,P deg,7.1,P ms-1,8.2,P degC,3,R ugm-3,8,R ugm-3,13,R ugm-3,, ,72,R ugm-3,, ,, 
04-02-2014,16:00,180.7,P deg,7.8,P ms-1,7.3,P degC,3,R ugm-3,11,R ugm-3,16,R ugm-3,, ,69,R ugm-3,, ,, 
04-02-2014,17:00,174.3,P deg,8.2,P ms-1,6.9,P degC,4,R ugm-3,16,R ugm-3,22,R ugm-3,, ,67,R ugm-3,, ,, 
04-02-2014,18:00,174.5,P deg,8.8,P ms-1,7.0,P degC,3,R ugm-3,18,R ugm-3,23,R ugm-3,, ,62,R ugm-3,, ,, 
04-02-2014,19:00,174.7,P deg,9.6,P ms-1,7.2,P degC,2,R ugm-3,13,R ugm-3,16,R ugm-3,, ,68,R ugm-3,, ,, 
04-02-2014,20:00,172.3,P deg,10.1,P ms-1,7.1,P degC,2,R ugm-3,9,R ugm-3,13,R ugm-3,, ,70,R ugm-3,, ,, 
04-02-2014,21:00,169.7,P deg,10.1,P ms-1,7.1,P degC,3,R ugm-3,8,R ugm-3,12,R ugm-3,, ,72,R ugm-3,, ,, 
04-02-2014,22:00,170.5,P deg,10.4,P ms-1,7.2,P degC,3,R ugm-3,5,R ugm-3,9,R ugm-3,, ,75,R ugm-3,, ,, 
04-02-2014,23:00,169.7,P deg,11.0,P ms-1,6.7,P degC,2,R ugm-3,4,R ugm-3,7,R ugm-3,, ,72,R ugm-3,, ,, 
04-02-2014,24:00,167.0,P deg,9.9,P ms-1,6.0,P degC,1,R ugm-3,5,R ugm-3,7,R ugm-3,, ,71,R ugm-3,, ,, 
05-02-2014,01:00,170.1,P deg,11.2,P ms-1,6.4,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,, ,71,R ugm-3,, ,, 
05-02-2014,02:00,172.7,P deg,9.6,P ms-1,6.1,P degC,2,R ugm-3,5,R ugm-3,7,R ugm-3,, ,70,R ugm-3,, ,, 
05-02-2014,03:00,182.8,P deg,10.4,P ms-1,6.5,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3,, ,69,R ugm-3,, ,, 
05-02-2014,04:00,192.0,P deg,10.0,P ms-1,7.5,P degC,1,R ugm-3,1,R ugm-3,3,R ugm-3,, ,69,R ugm-3,, ,, 
05-02-2014,05:00,194.8,P deg,9.6,P ms-1,7.7,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3,, ,70,R ugm-3,, ,, 
05-02-2014,06:00,195.1,P deg,9.2,P ms-1,7.5,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3,, ,72,R ugm-3,, ,, 
05-02-2014,07:00,194.1,P deg,9.1,P ms-1,7.4,P degC,2,R ugm-3,7,R ugm-3,10,R ugm-3,, ,76,R ugm-3,, ,, 
05-02-2014,08:00,194.2,P deg,9.6,P ms-1,7.4,P degC,3,R ugm-3,10,R ugm-3,14,R ugm-3,, ,77,R ugm-3,, ,, 
05-02-2014,09:00,194.4,P deg,10.0,P ms-1,7.8,P degC,3,R ugm-3,8,R ugm-3,14,R ugm-3,, ,76,R ugm-3,, ,, 
05-02-2014,10:00,194.2,P deg,7.3,P ms-1,9.0,P degC,3,R ugm-3,9,R ugm-3,14,R ugm-3,, ,74,R ugm-3,, ,, 
05-02-2014,11:00,195.0,P deg,10.3,P ms-1,9.2,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3,, ,78,R ugm-3,, ,, 
05-02-2014,12:00,189.0,P deg,11.6,P ms-1,8.7,P degC,3,R ugm-3,6,R ugm-3,11,R ugm-3,, ,79,R ugm-3,, ,, 
05-02-2014,13:00,192.3,P deg,11.9,P ms-1,8.4,P degC,4,R ugm-3,6,R ugm-3,12,R ugm-3,, ,77,R ugm-3,, ,, 
05-02-2014,14:00,201.0,P deg,10.3,P ms-1,8.0,P degC,3,R ugm-3,5,R ugm-3,9,R ugm-3,, ,73,R ugm-3,, ,, 
05-02-2014,15:00,213.8,P deg,11.5,P ms-1,8.7,P degC,3,R ugm-3,7,R ugm-3,11,R ugm-3,, ,69,R ugm-3,, ,, 
05-02-2014,16:00,234.7,P deg,9.8,P ms-1,9.9,P degC,3,R ugm-3,9,R ugm-3,13,R ugm-3,, ,67,R ugm-3,, ,, 
05-02-2014,17:00,242.2,P deg,9.3,P ms-1,9.9,P degC,3,R ugm-3,11,R ugm-3,16,R ugm-3,, ,68,R ugm-3,, ,, 
05-02-2014,18:00,246.9,P deg,9.0,P ms-1,9.8,P degC,5,R ugm-3,13,R ugm-3,20,R ugm-3,, ,67,R ugm-3,, ,, 
05-02-2014,19:00,249.0,P deg,9.1,P ms-1,9.3,P degC,5,R ugm-3,14,R ugm-3,21,R ugm-3,, ,65,R ugm-3,, ,, 
05-02-2014,20:00,248.7,P deg,8.6,P ms-1,8.6,P degC,2,R ugm-3,9,R ugm-3,11,R ugm-3,, ,72,R ugm-3,, ,, 
05-02-2014,21:00,247.0,P deg,8.3,P ms-1,8.3,P degC,3,R ugm-3,8,R ugm-3,12,R ugm-3,, ,76,R ugm-3,, ,, 
05-02-2014,22:00,246.9,P deg,7.9,P ms-1,8.3,P degC,2,R ugm-3,6,R ugm-3,9,R ugm-3,, ,78,R ugm-3,, ,, 
05-02-2014,23:00,247.1,P deg,7.6,P ms-1,8.1,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3,, ,78,R ugm-3,, ,, 
05-02-2014,24:00,244.7,P deg,7.4,P ms-1,8.0,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3,, ,81,R ugm-3,, ,, 
06-02-2014,01:00,241.9,P deg,8.4,P ms-1,7.3,P degC,1,R ugm-3,3,R ugm-3,5,R ugm-3,, ,80,R ugm-3,, ,, 
06-02-2014,02:00,244.4,P deg,8.5,P ms-1,7.3,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,, ,81,R ugm-3,, ,, 
06-02-2014,03:00,247.5,P deg,8.1,P ms-1,7.4,P degC,1,R ugm-3,2,R ugm-3,4,R ugm-3,, ,81,R ugm-3,, ,, 
06-02-2014,04:00,246.0,P deg,7.2,P ms-1,7.5,P degC,1,R ugm-3,2,R ugm-3,3,R ugm-3,, ,81,R ugm-3,, ,, 
06-02-2014,05:00,244.7,P deg,7.0,P ms-1,7.2,P degC,1,R ugm-3,4,R ugm-3,5,R ugm-3,, ,78,R ugm-3,, ,, 
06-02-2014,06:00,240.4,P deg,7.0,P ms-1,7.0,P degC,2,R ugm-3,8,R ugm-3,10,R ugm-3,, ,74,R ugm-3,, ,, 
06-02-2014,07:00,235.3,P deg,7.0,P ms-1,7.0,P degC,3,R ugm-3,11,R ugm-3,16,R ugm-3,, ,70,R ugm-3,, ,, 
06-02-2014,08:00,227.5,P deg,6.4,P ms-1,7.1,P degC,5,R ugm-3,23,R ugm-3,30,R ugm-3,, ,55,R ugm-3,, ,, 
06-02-2014,09:00,217.0,P deg,6.0,P ms-1,7.9,P degC,4,R ugm-3,27,R ugm-3,34,R ugm-3,, ,49,R ugm-3,, ,, 
06-02-2014,10:00,214.1,P deg,6.2,P ms-1,8.9,P degC,6,R ugm-3,23,R ugm-3,32,R ugm-3,, ,47,R ugm-3,, ,, 
06-02-2014,11:00,201.9,P deg,6.1,P ms-1,8.8,P degC,4,R ugm-3,15,R ugm-3,21,R ugm-3,, ,52,R ugm-3,, ,, 
06-02-2014,12:00,187.7,P deg,6.1,P ms-1,8.3,P degC,5,R ugm-3,14,R ugm-3,23,R ugm-3,, ,51,R ugm-3,, ,, 
06-02-2014,13:00,168.8,P deg,7.1,P ms-1,8.0,P degC,5,R ugm-3,15,R ugm-3,22,R ugm-3,, ,57,R ugm-3,, ,, 
06-02-2014,14:00,173.8,P deg,8.9,P ms-1,7.5,P degC,10,R ugm-3,14,R ugm-3,29,R ugm-3,, ,55,R ugm-3,, ,, 
06-02-2014,15:00,176.4,P deg,9.2,P ms-1,7.4,P degC,3,R ugm-3,16,R ugm-3,21,R ugm-3,, ,57,R ugm-3,, ,, 
06-02-2014,16:00,181.3,P deg,9.0,P ms-1,7.8,P degC,3,R ugm-3,20,R ugm-3,25,R ugm-3,, ,50,R ugm-3,, ,, 
06-02-2014,17:00,191.1,P deg,8.8,P ms-1,8.7,P degC,4,R ugm-3,22,R ugm-3,29,R ugm-3,, ,45,R ugm-3,, ,, 
06-02-2014,18:00,204.8,P deg,8.0,P ms-1,9.9,P degC,4,R ugm-3,22,R ugm-3,28,R ugm-3,, ,38,R ugm-3,, ,, 
06-02-2014,19:00,210.7,P deg,8.4,P ms-1,10.9,P degC,3,R ugm-3,14,R ugm-3,19,R ugm-3,, ,45,R ugm-3,, ,, 
06-02-2014,20:00,213.2,P deg,9.0,P ms-1,11.3,P degC,3,R ugm-3,14,R ugm-3,19,R ugm-3,, ,47,R ugm-3,, ,, 
06-02-2014,21:00,214.1,P deg,9.2,P ms-1,11.4,P degC,3,R ugm-3,14,R ugm-3,18,R ugm-3,, ,54,R ugm-3,, ,, 
06-02-2014,22:00,210.0,P deg,8.8,P ms-1,11.2,P degC,2,R ugm-3,10,R ugm-3,14,R ugm-3,, ,64,R ugm-3,, ,, 
06-02-2014,23:00,203.9,P deg,8.2,P ms-1,11.2,P degC,1,R ugm-3,6,R ugm-3,8,R ugm-3,, ,71,R ugm-3,, ,, 
06-02-2014,24:00,200.4,P deg,8.4,P ms-1,11.2,P degC,1,R ugm-3,6,R ugm-3,8,R ugm-3,, ,69,R ugm-3,, ,, 
07-02-2014,01:00,199.5,P deg,7.1,P ms-1,10.5,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3,, ,70,R ugm-3,, ,, 
07-02-2014,02:00,202.4,P deg,7.1,P ms-1,10.8,P degC,1,R ugm-3,5,R ugm-3,7,R ugm-3,, ,63,R ugm-3,, ,, 
07-02-2014,03:00,203.1,P deg,6.7,P ms-1,10.8,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3,, ,65,R ugm-3,, ,, 
07-02-2014,04:00,210.7,P deg,6.2,P ms-1,10.6,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3,, ,59,R ugm-3,, ,, 
07-02-2014,05:00,229.7,P deg,5.3,P ms-1,10.3,P degC,1,R ugm-3,4,R ugm-3,6,R ugm-3,, ,52,R ugm-3,, ,, 
07-02-2014,06:00,252.5,P deg,4.9,P ms-1,10.1,P degC,2,R ugm-3,10,R ugm-3,13,R ugm-3,, ,46,R ugm-3,, ,, 
07-02-2014,07:00,304.6,P deg,8.0,P ms-1,8.8,P degC,3,R ugm-3,23,R ugm-3,27,R ugm-3,, ,28,R ugm-3,, ,, 
07-02-2014,08:00,304.5,P deg,7.8,P ms-1,5.3,P degC,6,R ugm-3,36,R ugm-3,45,R ugm-3,, ,16,R ugm-3,, ,, 
07-02-2014,09:00,303.3,P deg,7.8,P ms-1,5.3,P degC,26,R ugm-3,41,R ugm-3,81,R ugm-3,, ,14,R ugm-3,, ,, 
07-02-2014,10:00,294.0,P deg,6.8,P ms-1,6.3,P degC,14,R ugm-3,40,R ugm-3,61,R ugm-3,, ,17,R ugm-3,, ,, 
07-02-2014,11:00,284.1,P deg,6.8,P ms-1,7.3,P degC,10,R ugm-3,30,R ugm-3,44,R ugm-3,, ,30,R ugm-3,, ,, 
07-02-2014,12:00,280.8,P deg,7.3,P ms-1,8.7,P degC,31,R ugm-3,31,R ugm-3,80,R ugm-3,, ,34,R ugm-3,, ,, 
07-02-2014,13:00,276.7,P deg,7.3,P ms-1,9.0,P degC,15,R ugm-3,28,R ugm-3,51,R ugm-3,, ,41,R ugm-3,, ,, 
07-02-2014,14:00,271.4,P deg,6.8,P ms-1,9.0,P degC,6,R ugm-3,22,R ugm-3,31,R ugm-3,, ,50,R ugm-3,, ,, 
07-02-2014,15:00,265.6,P deg,6.3,P ms-1,8.5,P degC,6,R ugm-3,22,R ugm-3,31,R ugm-3,, ,51,R ugm-3,, ,, 
07-02-2014,16:00,252.6,P deg,5.7,P ms-1,7.4,P degC,6,R ugm-3,21,R ugm-3,31,R ugm-3,, ,54,R ugm-3,, ,, 
07-02-2014,17:00,239.2,P deg,5.5,P ms-1,6.6,P degC,6,R ugm-3,26,R ugm-3,36,R ugm-3,, ,50,R ugm-3,, ,, 
07-02-2014,18:00,219.0,P deg,5.2,P ms-1,6.1,P degC,4,R ugm-3,25,R ugm-3,31,R ugm-3,, ,55,R ugm-3,, ,, 
07-02-2014,19:00,210.3,P deg,5.9,P ms-1,6.2,P degC,4,R ugm-3,24,R ugm-3,31,R ugm-3,5,R ugm-3 (TEOM FDMS),56,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
07-02-2014,20:00,206.1,P deg,6.9,P ms-1,6.7,P degC,3,R ugm-3,15,R ugm-3,20,R ugm-3,5,R ugm-3 (TEOM FDMS),66,R ugm-3,7,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
07-02-2014,21:00,206.7,P deg,8.0,P ms-1,7.6,P degC,3,R ugm-3,9,R ugm-3,13,R ugm-3,2,R ugm-3 (TEOM FDMS),70,R ugm-3,5,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
07-02-2014,22:00,204.1,P deg,8.6,P ms-1,7.7,P degC,2,R ugm-3,8,R ugm-3,11,R ugm-3,2,R ugm-3 (TEOM FDMS),71,R ugm-3,5,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
07-02-2014,23:00,200.1,P deg,9.5,P ms-1,7.9,P degC,2,R ugm-3,5,R ugm-3,8,R ugm-3,-1,R ugm-3 (TEOM FDMS),76,R ugm-3,4,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
07-02-2014,24:00,197.7,P deg,10.4,P ms-1,8.0,P degC,1,R ugm-3,3,R ugm-3,6,R ugm-3,-1,R ugm-3 (TEOM FDMS),78,R ugm-3,3,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
08-02-2014,01:00,194.7,P deg,10.3,P ms-1,8.1,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3,-0,R ugm-3 (TEOM FDMS),78,R ugm-3,4,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
08-02-2014,02:00,202.3,P deg,11.4,P ms-1,8.9,P degC,1,R ugm-3,3,R ugm-3,6,R ugm-3,-2,R ugm-3 (TEOM FDMS),79,R ugm-3,2,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
08-02-2014,03:00,215.7,P deg,11.0,P ms-1,9.5,P degC,2,R ugm-3,1,R ugm-3,4,R ugm-3,-2,R ugm-3 (TEOM FDMS),79,R ugm-3,-2,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
08-02-2014,04:00,224.7,P deg,10.0,P ms-1,10.1,P degC,2,R ugm-3,1,R ugm-3,4,R ugm-3,-2,R ugm-3 (TEOM FDMS),78,R ugm-3,-3,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
08-02-2014,05:00,241.0,P deg,6.9,P ms-1,10.2,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3,-1,R ugm-3 (TEOM FDMS),79,R ugm-3,2,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
08-02-2014,06:00,238.3,P deg,6.4,P ms-1,9.6,P degC,2,R ugm-3,2,R ugm-3,5,R ugm-3,3,R ugm-3 (TEOM FDMS),82,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,07:00,226.3,P deg,6.4,P ms-1,8.6,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3,4,R ugm-3 (TEOM FDMS),77,R ugm-3,5,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
08-02-2014,08:00,221.8,P deg,7.8,P ms-1,8.5,P degC,2,R ugm-3,7,R ugm-3,10,R ugm-3,1,R ugm-3 (TEOM FDMS),77,R ugm-3,5,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
08-02-2014,09:00,221.4,P deg,8.7,P ms-1,9.3,P degC,3,R ugm-3,6,R ugm-3,10,R ugm-3,2,R ugm-3 (TEOM FDMS),77,R ugm-3,6,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
08-02-2014,10:00,222.2,P deg,9.0,P ms-1,9.8,P degC,3,R ugm-3,6,R ugm-3,11,R ugm-3,5,R ugm-3 (TEOM FDMS),78,R ugm-3,9,R ugm-3 (TEOM FDMS),3,R ugm-3 (TEOM FDMS)
08-02-2014,11:00,221.9,P deg,9.6,P ms-1,10.1,P degC,3,R ugm-3,6,R ugm-3,11,R ugm-3,1,R ugm-3 (TEOM FDMS),78,R ugm-3,1,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
08-02-2014,12:00,222.9,P deg,9.8,P ms-1,10.0,P degC,3,R ugm-3,7,R ugm-3,12,R ugm-3,-2,R ugm-3 (TEOM FDMS),77,R ugm-3,-1,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,13:00,224.7,P deg,10.2,P ms-1,9.9,P degC,4,R ugm-3,6,R ugm-3,12,R ugm-3,1,R ugm-3 (TEOM FDMS),80,R ugm-3,3,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,14:00,224.1,P deg,10.0,P ms-1,9.5,P degC,3,R ugm-3,5,R ugm-3,9,R ugm-3,2,R ugm-3 (TEOM FDMS),82,R ugm-3,2,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
08-02-2014,15:00,214.7,P deg,6.5,P ms-1,8.6,P degC,3,R ugm-3,4,R ugm-3,9,R ugm-3,8,R ugm-3 (TEOM FDMS),81,R ugm-3,14,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS)
08-02-2014,16:00,222.9,P deg,10.4,P ms-1,8.2,P degC,3,R ugm-3,5,R ugm-3,9,R ugm-3,3,R ugm-3 (TEOM FDMS),82,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,17:00,223.3,P deg,10.6,P ms-1,8.1,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3,3,R ugm-3 (TEOM FDMS),84,R ugm-3,5,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,18:00,224.2,P deg,10.4,P ms-1,8.1,P degC,3,R ugm-3,5,R ugm-3,10,R ugm-3,5,R ugm-3 (TEOM FDMS),81,R ugm-3,11,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS)
08-02-2014,19:00,233.9,P deg,9.3,P ms-1,8.2,P degC,2,R ugm-3,4,R ugm-3,8,R ugm-3,4,R ugm-3 (TEOM FDMS),78,R ugm-3,6,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,20:00,243.4,P deg,8.6,P ms-1,8.1,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3,3,R ugm-3 (TEOM FDMS),77,R ugm-3,4,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
08-02-2014,21:00,245.0,P deg,8.5,P ms-1,7.3,P degC,2,R ugm-3,5,R ugm-3,9,R ugm-3,5,R ugm-3 (TEOM FDMS),76,R ugm-3,7,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,22:00,245.1,P deg,8.7,P ms-1,7.0,P degC,2,R ugm-3,4,R ugm-3,7,R ugm-3,7,R ugm-3 (TEOM FDMS),76,R ugm-3,9,R ugm-3 (TEOM FDMS),2,R ugm-3 (TEOM FDMS)
08-02-2014,23:00,242.9,P deg,9.4,P ms-1,6.7,P degC,2,R ugm-3,3,R ugm-3,7,R ugm-3,10,R ugm-3 (TEOM FDMS),81,R ugm-3,15,R ugm-3 (TEOM FDMS),6,R ugm-3 (TEOM FDMS)
08-02-2014,24:00,241.2,P deg,9.9,P ms-1,6.4,P degC,2,R ugm-3,1,R ugm-3,5,R ugm-3,9,R ugm-3 (TEOM FDMS),84,R ugm-3,10,R ugm-3 (TEOM FDMS),1,R ugm-3 (TEOM FDMS)
09-02-2014,01:00,238.1,P deg,10.2,P ms-1,6.4,P degC,2,R ugm-3,3,R ugm-3,6,R ugm-3,9,R ugm-3 (TEOM FDMS),81,R ugm-3,14,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
